Năm,Tháng,Nhóm hàng,Chỉ số tiêu dùng
2010,9,"Văn hóa, giải trí và du lịch",100.48
2010,9,Ăn uống ngoài gia đình,
2010,9,Đồ uống và thuốc lá,100.44
2010,10,Bưu chính viễn thông,99.93
2010,10,Chỉ số giá tiêu dùng,101.05
2010,10,Chỉ số giá vàng,107.87
2010,10,Chỉ số đô la Mỹ,100.60
2010,10,Giao thông,100.20
2010,10,Giáo dục,103.90
2010,10,Hàng hoá và dịch vụ khác,100.70
2010,10,Hàng ăn và dịch vụ ăn uống,101.32
2010,10,Lương thực,101.89
2010,10,"May mặc, mũ nón, giày dép",100.40
2010,10,Nhà ở và vật liệu xây dựng,101.04
2010,10,"Phương tiện đi lại, bưu điện",
2010,10,Thiết bị và đồ dùng gia đình,100.48
2010,10,Thuốc và dịch vụ y tế,100.27
2010,10,Thực phẩm,101.22
2010,10,Trong đó: Dịch vụ giáo dục,
2010,10,Trong đó: Dịch vụ y tế,
2010,10,"Văn hóa, giải trí và du lịch",100.16
2010,10,Ăn uống ngoài gia đình,
2010,10,Đồ uống và thuốc lá,100.90
2010,11,Bưu chính viễn thông,99.97
2010,11,Chỉ số giá tiêu dùng,101.86
2010,11,Chỉ số giá vàng,108.67
2010,11,Chỉ số đô la Mỹ,103.00
2010,11,Giao thông,100.29
2010,11,Giáo dục,100.23
2010,11,Hàng hoá và dịch vụ khác,100.99
2010,11,Hàng ăn và dịch vụ ăn uống,103.45
2010,11,Lương thực,106.02
2010,11,"May mặc, mũ nón, giày dép",100.90
2010,11,Nhà ở và vật liệu xây dựng,101.74
2010,11,"Phương tiện đi lại, bưu điện",
2010,11,Thiết bị và đồ dùng gia đình,100.74
2010,11,Thuốc và dịch vụ y tế,100.59
2010,11,Thực phẩm,103.27
2010,11,Trong đó: Dịch vụ giáo dục,
2010,11,Trong đó: Dịch vụ y tế,
2010,11,"Văn hóa, giải trí và du lịch",100.56
2010,11,Ăn uống ngoài gia đình,
2010,11,Đồ uống và thuốc lá,100.94
2010,12,Bưu chính viễn thông,99.98
2010,12,Chỉ số giá tiêu dùng,101.98
2010,12,Chỉ số giá vàng,105.43
2010,12,Chỉ số đô la Mỹ,102.86
2010,12,Giao thông,100.45
2010,12,Giáo dục,100.07
2010,12,Hàng hoá và dịch vụ khác,101.06
2010,12,Hàng ăn và dịch vụ ăn uống,103.31
2010,12,Lương thực,104.67
2010,12,"May mặc, mũ nón, giày dép",101.81
2010,12,Nhà ở và vật liệu xây dựng,102.53
2010,12,"Phương tiện đi lại, bưu điện",
2010,12,Thiết bị và đồ dùng gia đình,100.86
2010,12,Thuốc và dịch vụ y tế,100.41
2010,12,Thực phẩm,103.28
2010,12,Trong đó: Dịch vụ giáo dục,
2010,12,Trong đó: Dịch vụ y tế,
2010,12,"Văn hóa, giải trí và du lịch",100.51
2010,12,Ăn uống ngoài gia đình,
2010,12,Đồ uống và thuốc lá,101.30
2011,1,Bưu chính viễn thông,99.94
2011,1,Chỉ số giá tiêu dùng,101.74
2011,1,Chỉ số giá vàng,99.95
2011,1,Chỉ số đô la Mỹ,99.68
2011,1,Giao thông,100.81
2011,1,Giáo dục,102.89
2011,1,Hàng hoá và dịch vụ khác,101.04
2011,1,Hàng ăn và dịch vụ ăn uống,102.47
2011,1,Lương thực,102.28
2011,1,"May mặc, mũ nón, giày dép",101.81
2011,1,Nhà ở và vật liệu xây dựng,101.33
2011,1,"Phương tiện đi lại, bưu điện",
2011,1,Thiết bị và đồ dùng gia đình,100.77
2011,1,Thuốc và dịch vụ y tế,100.36
2011,1,Thực phẩm,102.74
2011,1,Trong đó: Dịch vụ giáo dục,
2011,1,Trong đó: Dịch vụ y tế,
2011,1,"Văn hóa, giải trí và du lịch",100.58
2011,1,Ăn uống ngoài gia đình,
2011,1,Đồ uống và thuốc lá,101.67
2011,2,Bưu chính viễn thông,99.99
2011,2,Chỉ số giá tiêu dùng,102.09
2011,2,Chỉ số giá vàng,99.65
2011,2,Chỉ số đô la Mỹ,100.94
2011,2,Giao thông,101.01
2011,2,Giáo dục,100.89
2011,2,Hàng hoá và dịch vụ khác,101.36
2011,2,Hàng ăn và dịch vụ ăn uống,103.65
2011,2,Lương thực,101.51
2011,2,"May mặc, mũ nón, giày dép",101.38
2011,2,Nhà ở và vật liệu xây dựng,100.83
2011,2,"Phương tiện đi lại, bưu điện",
2011,2,Thiết bị và đồ dùng gia đình,100.64
2011,2,Thuốc và dịch vụ y tế,100.30
2011,2,Thực phẩm,104.53
2011,2,Trong đó: Dịch vụ giáo dục,
2011,2,Trong đó: Dịch vụ y tế,
2011,2,"Văn hóa, giải trí và du lịch",101.24
2011,2,Ăn uống ngoài gia đình,
2011,2,Đồ uống và thuốc lá,102.14
2011,3,Bưu chính viễn thông,100.02
2011,3,Chỉ số giá tiêu dùng,102.17
2011,3,Chỉ số giá vàng,105.00
2011,3,Chỉ số đô la Mỹ,103.06
2011,3,Giao thông,106.69
2011,3,Giáo dục,100.90
2011,3,Hàng hoá và dịch vụ khác,101.39
2011,3,Hàng ăn và dịch vụ ăn uống,101.98
2011,3,Lương thực,102.18
2011,3,"May mặc, mũ nón, giày dép",101.00
2011,3,Nhà ở và vật liệu xây dựng,103.67
2011,3,"Phương tiện đi lại, bưu điện",
2011,3,Thiết bị và đồ dùng gia đình,101.22
2011,3,Thuốc và dịch vụ y tế,100.71
2011,3,Thực phẩm,101.57
2011,3,Trong đó: Dịch vụ giáo dục,
2011,3,Trong đó: Dịch vụ y tế,
2011,3,"Văn hóa, giải trí và du lịch",100.98
2011,3,Ăn uống ngoài gia đình,
2011,3,Đồ uống và thuốc lá,100.88
2011,4,Bưu chính viễn thông,100.02
2011,4,Chỉ số giá tiêu dùng,103.32
2011,4,Chỉ số giá vàng,98.80
2011,4,Chỉ số đô la Mỹ,98.39
2011,4,Giao thông,106.04
2011,4,Giáo dục,100.29
2011,4,Hàng hoá và dịch vụ khác,101.02
2011,4,Hàng ăn và dịch vụ ăn uống,104.50
2011,4,Lương thực,102.47
2011,4,"May mặc, mũ nón, giày dép",101.63
2011,4,Nhà ở và vật liệu xây dựng,104.38
2011,4,"Phương tiện đi lại, bưu điện",
2011,4,Thiết bị và đồ dùng gia đình,101.38
2011,4,Thuốc và dịch vụ y tế,101.03
2011,4,Thực phẩm,105.61
2011,4,Trong đó: Dịch vụ giáo dục,
2011,4,Trong đó: Dịch vụ y tế,
2011,4,"Văn hóa, giải trí và du lịch",101.31
2011,4,Ăn uống ngoài gia đình,
2011,4,Đồ uống và thuốc lá,101.01
2011,5,Bưu chính viễn thông,98.32
2011,5,Chỉ số giá tiêu dùng,102.21
2011,5,Chỉ số giá vàng,101.43
2011,5,Chỉ số đô la Mỹ,99.02
2011,5,Giao thông,102.67
2011,5,Giáo dục,100.25
2011,5,Hàng hoá và dịch vụ khác,102.06
2011,5,Hàng ăn và dịch vụ ăn uống,103.01
2011,5,Lương thực,101.77
2011,5,"May mặc, mũ nón, giày dép",101.17
2011,5,Nhà ở và vật liệu xây dựng,103.19
2011,5,"Phương tiện đi lại, bưu điện",
2011,5,Thiết bị và đồ dùng gia đình,100.97
2011,5,Thuốc và dịch vụ y tế,101.20
2011,5,Thực phẩm,103.53
2011,5,Trong đó: Dịch vụ giáo dục,
2011,5,Trong đó: Dịch vụ y tế,
2011,5,"Văn hóa, giải trí và du lịch",100.88
2011,5,Ăn uống ngoài gia đình,
2011,5,Đồ uống và thuốc lá,100.92
2011,6,Bưu chính viễn thông,99.99
2011,6,Chỉ số giá tiêu dùng,101.09
2011,6,Chỉ số giá vàng,100.36
2011,6,Chỉ số đô la Mỹ,99.22
2011,6,Giao thông,100.39
2011,6,Giáo dục,100.47
2011,6,Hàng hoá và dịch vụ khác,100.86
2011,6,Hàng ăn và dịch vụ ăn uống,101.79
2011,6,Lương thực,100.33
2011,6,"May mặc, mũ nón, giày dép",100.62
2011,6,Nhà ở và vật liệu xây dựng,100.56
2011,6,"Phương tiện đi lại, bưu điện",
2011,6,Thiết bị và đồ dùng gia đình,100.72
2011,6,Thuốc và dịch vụ y tế,100.25
2011,6,Thực phẩm,102.47
2011,6,Trong đó: Dịch vụ giáo dục,
2011,6,Trong đó: Dịch vụ y tế,
2011,6,"Văn hóa, giải trí và du lịch",100.77
2011,6,Ăn uống ngoài gia đình,
2011,6,Đồ uống và thuốc lá,100.76
2011,7,Bưu chính viễn thông,99.98
2011,7,Chỉ số giá tiêu dùng,101.17
2011,7,Chỉ số giá vàng,100.87
2011,7,Chỉ số đô la Mỹ,99.82
2011,7,Giao thông,100.26
2011,7,Giáo dục,100.26
2011,7,Hàng hoá và dịch vụ khác,100.49
2011,7,Hàng ăn và dịch vụ ăn uống,102.12
2011,7,Lương thực,99.12
2011,7,"May mặc, mũ nón, giày dép",100.74
2011,7,Nhà ở và vật liệu xây dựng,100.36
2011,7,"Phương tiện đi lại, bưu điện",
2011,7,Thiết bị và đồ dùng gia đình,100.61
2011,7,Thuốc và dịch vụ y tế,100.40
2011,7,Thực phẩm,103.20
2011,7,Trong đó: Dịch vụ giáo dục,
2011,7,Trong đó: Dịch vụ y tế,
2011,7,"Văn hóa, giải trí và du lịch",100.44
2011,7,Ăn uống ngoài gia đình,
2011,7,Đồ uống và thuốc lá,100.63
2011,8,Bưu chính viễn thông,99.94
2011,8,Chỉ số giá tiêu dùng,100.93
2011,8,Chỉ số giá vàng,108.70
2011,8,Chỉ số đô la Mỹ,100.26
2011,8,Giao thông,100.21
2011,8,Giáo dục,101.13
2011,8,Hàng hoá và dịch vụ khác,101.01
2011,8,Hàng ăn và dịch vụ ăn uống,101.35
2011,8,Lương thực,100.46
2011,8,"May mặc, mũ nón, giày dép",100.79
2011,8,Nhà ở và vật liệu xây dựng,100.89
2011,8,"Phương tiện đi lại, bưu điện",
2011,8,Thiết bị và đồ dùng gia đình,100.51
2011,8,Thuốc và dịch vụ y tế,100.25
2011,8,Thực phẩm,101.55
2011,8,Trong đó: Dịch vụ giáo dục,
2011,8,Trong đó: Dịch vụ y tế,
2011,8,"Văn hóa, giải trí và du lịch",100.34
2011,8,Ăn uống ngoài gia đình,
2011,8,Đồ uống và thuốc lá,100.55
2011,9,Bưu chính viễn thông,99.93
2011,9,Chỉ số giá tiêu dùng,100.82
2011,9,Chỉ số giá vàng,113.14
2011,9,Chỉ số đô la Mỹ,100.80
2011,9,Giao thông,99.76
2011,9,Giáo dục,108.62
2011,9,Hàng hoá và dịch vụ khác,101.37
2011,9,Hàng ăn và dịch vụ ăn uống,100.28
2011,9,Lương thực,101.53
2011,9,"May mặc, mũ nón, giày dép",100.92
2011,9,Nhà ở và vật liệu xây dựng,100.37
2011,9,"Phương tiện đi lại, bưu điện",
2011,9,Thiết bị và đồ dùng gia đình,100.51
2011,9,Thuốc và dịch vụ y tế,100.28
2011,9,Thực phẩm,99.72
2011,9,Trong đó: Dịch vụ giáo dục,
2011,9,Trong đó: Dịch vụ y tế,
2011,9,"Văn hóa, giải trí và du lịch",100.62
2011,9,Ăn uống ngoài gia đình,
2011,9,Đồ uống và thuốc lá,100.59
2011,10,Bưu chính viễn thông,99.83
2011,10,Chỉ số giá tiêu dùng,100.36
2011,10,Chỉ số giá vàng,95.78
2011,10,Chỉ số đô la Mỹ,100.39
2011,10,Giao thông,99.87
2011,10,Giáo dục,103.20
2011,10,Hàng hoá và dịch vụ khác,100.20
2011,10,Hàng ăn và dịch vụ ăn uống,100.06
2011,10,Lương thực,101.27
2011,10,"May mặc, mũ nón, giày dép",100.63
2011,10,Nhà ở và vật liệu xây dựng,99.97
2011,10,"Phương tiện đi lại, bưu điện",
2011,10,Thiết bị và đồ dùng gia đình,100.73
2011,10,Thuốc và dịch vụ y tế,100.45
2011,10,Thực phẩm,99.51
2011,10,Trong đó: Dịch vụ giáo dục,
2011,10,Trong đó: Dịch vụ y tế,
2011,10,"Văn hóa, giải trí và du lịch",100.30
2011,10,Ăn uống ngoài gia đình,
2011,10,Đồ uống và thuốc lá,100.49
2011,11,Bưu chính viễn thông,99.99
2011,11,Chỉ số giá tiêu dùng,100.39
2011,11,Chỉ số giá vàng,100.27
2011,11,Chỉ số đô la Mỹ,100.69
2011,11,Giao thông,99.99
2011,11,Giáo dục,100.08
2011,11,Hàng hoá và dịch vụ khác,100.61
2011,11,Hàng ăn và dịch vụ ăn uống,100.56
2011,11,Lương thực,103.25
2011,11,"May mặc, mũ nón, giày dép",100.65
2011,11,Nhà ở và vật liệu xây dựng,100.12
2011,11,"Phương tiện đi lại, bưu điện",
2011,11,Thiết bị và đồ dùng gia đình,100.61
2011,11,Thuốc và dịch vụ y tế,100.20
2011,11,Thực phẩm,99.74
2011,11,Trong đó: Dịch vụ giáo dục,
2011,11,Trong đó: Dịch vụ y tế,
2011,11,"Văn hóa, giải trí và du lịch",99.98
2011,11,Ăn uống ngoài gia đình,
2011,11,Đồ uống và thuốc lá,100.25
2011,12,Bưu chính viễn thông,99.91
2011,12,Chỉ số giá tiêu dùng,100.53
2011,12,Chỉ số giá vàng,99.03
2011,12,Chỉ số đô la Mỹ,100.02
2011,12,Giao thông,100.16
2011,12,Giáo dục,100.05
2011,12,Hàng hoá và dịch vụ khác,100.60
2011,12,Hàng ăn và dịch vụ ăn uống,100.69
2011,12,Lương thực,101.40
2011,12,"May mặc, mũ nón, giày dép",100.86
2011,12,Nhà ở và vật liệu xây dựng,100.51
2011,12,"Phương tiện đi lại, bưu điện",
2011,12,Thiết bị và đồ dùng gia đình,100.68
2011,12,Thuốc và dịch vụ y tế,100.24
2011,12,Thực phẩm,100.49
2011,12,Trong đó: Dịch vụ giáo dục,
2011,12,Trong đó: Dịch vụ y tế,
2011,12,"Văn hóa, giải trí và du lịch",100.35
2011,12,Ăn uống ngoài gia đình,
2011,12,Đồ uống và thuốc lá,100.49
2012,1,Bưu chính viễn thông,99.99
2012,1,Chỉ số giá tiêu dùng,101.00
2012,1,Chỉ số giá vàng,96.38
2012,1,Chỉ số đô la Mỹ,100.05
2012,1,Giao thông,100.66
2012,1,Giáo dục,100.02
2012,1,Hàng hoá và dịch vụ khác,101.00
2012,1,Hàng ăn và dịch vụ ăn uống,101.01
2012,1,Lương thực,99.86
2012,1,"May mặc, mũ nón, giày dép",101.97
2012,1,Nhà ở và vật liệu xây dựng,101.71
2012,1,"Phương tiện đi lại, bưu điện",
2012,1,Thiết bị và đồ dùng gia đình,100.96
2012,1,Thuốc và dịch vụ y tế,100.25
2012,1,Thực phẩm,101.41
2012,1,Trong đó: Dịch vụ giáo dục,
2012,1,Trong đó: Dịch vụ y tế,
2012,1,"Văn hóa, giải trí và du lịch",100.93
2012,1,Ăn uống ngoài gia đình,
2012,1,Đồ uống và thuốc lá,101.17
2012,2,Bưu chính viễn thông,99.84
2012,2,Chỉ số giá tiêu dùng,101.37
2012,2,Chỉ số giá vàng,103.27
2012,2,Chỉ số đô la Mỹ,99.59
2012,2,Giao thông,100.23
2012,2,Giáo dục,100.07
2012,2,Hàng hoá và dịch vụ khác,100.89
2012,2,Hàng ăn và dịch vụ ăn uống,102.11
2012,2,Lương thực,99.59
2012,2,"May mặc, mũ nón, giày dép",100.55
2012,2,Nhà ở và vật liệu xây dựng,102.47
2012,2,"Phương tiện đi lại, bưu điện",
2012,2,Thiết bị và đồ dùng gia đình,100.41
2012,2,Thuốc và dịch vụ y tế,100.29
2012,2,Thực phẩm,102.73
2012,2,Trong đó: Dịch vụ giáo dục,
2012,2,Trong đó: Dịch vụ y tế,
2012,2,"Văn hóa, giải trí và du lịch",100.52
2012,2,Ăn uống ngoài gia đình,
2012,2,Đồ uống và thuốc lá,100.86
2012,3,Bưu chính viễn thông,99.98
2012,3,Chỉ số giá tiêu dùng,100.16
2012,3,Chỉ số giá vàng,99.56
2012,3,Chỉ số đô la Mỹ,99.37
2012,3,Giao thông,101.08
2012,3,Giáo dục,101.11
2012,3,Hàng hoá và dịch vụ khác,100.44
2012,3,Hàng ăn và dịch vụ ăn uống,99.17
2012,3,Lương thực,98.79
2012,3,"May mặc, mũ nón, giày dép",100.41
2012,3,Nhà ở và vật liệu xây dựng,102.31
2012,3,"Phương tiện đi lại, bưu điện",
2012,3,Thiết bị và đồ dùng gia đình,100.55
2012,3,Thuốc và dịch vụ y tế,100.48
2012,3,Thực phẩm,98.75
2012,3,Trong đó: Dịch vụ giáo dục,
2012,3,Trong đó: Dịch vụ y tế,
2012,3,"Văn hóa, giải trí và du lịch",100.36
2012,3,Ăn uống ngoài gia đình,
2012,3,Đồ uống và thuốc lá,100.16
2012,4,Bưu chính viễn thông,99.99
2012,4,Chỉ số giá tiêu dùng,100.05
2012,4,Chỉ số giá vàng,97.38
2012,4,Chỉ số đô la Mỹ,99.93
2012,4,Giao thông,102.67
2012,4,Giáo dục,101.63
2012,4,Hàng hoá và dịch vụ khác,100.38
2012,4,Hàng ăn và dịch vụ ăn uống,99.20
2012,4,Lương thực,98.31
2012,4,"May mặc, mũ nón, giày dép",100.56
2012,4,Nhà ở và vật liệu xây dựng,99.56
2012,4,"Phương tiện đi lại, bưu điện",
2012,4,Thiết bị và đồ dùng gia đình,100.53
2012,4,Thuốc và dịch vụ y tế,100.25
2012,4,Thực phẩm,99.13
2012,4,Trong đó: Dịch vụ giáo dục,
2012,4,Trong đó: Dịch vụ y tế,
2012,4,"Văn hóa, giải trí và du lịch",100.27
2012,4,Ăn uống ngoài gia đình,
2012,4,Đồ uống và thuốc lá,100.20
2012,5,Bưu chính viễn thông,100.00
2012,5,Chỉ số giá tiêu dùng,100.18
2012,5,Chỉ số giá vàng,97.83
2012,5,Chỉ số đô la Mỹ,100.06
2012,5,Giao thông,101.32
2012,5,Giáo dục,100.07
2012,5,Hàng hoá và dịch vụ khác,103.09
2012,5,Hàng ăn và dịch vụ ăn uống,99.86
2012,5,Lương thực,99.46
2012,5,"May mặc, mũ nón, giày dép",100.58
2012,5,Nhà ở và vật liệu xây dựng,99.03
2012,5,"Phương tiện đi lại, bưu điện",
2012,5,Thiết bị và đồ dùng gia đình,100.57
2012,5,Thuốc và dịch vụ y tế,100.33
2012,5,Thực phẩm,99.74
2012,5,Trong đó: Dịch vụ giáo dục,
2012,5,Trong đó: Dịch vụ y tế,
2012,5,"Văn hóa, giải trí và du lịch",100.63
2012,5,Ăn uống ngoài gia đình,
2012,5,Đồ uống và thuốc lá,100.43
2012,6,Bưu chính viễn thông,99.98
2012,6,Chỉ số giá tiêu dùng,99.74
2012,6,Chỉ số giá vàng,97.97
2012,6,Chỉ số đô la Mỹ,100.20
2012,6,Giao thông,98.36
2012,6,Giáo dục,100.10
2012,6,Hàng hoá và dịch vụ khác,100.35
2012,6,Hàng ăn và dịch vụ ăn uống,99.77
2012,6,Lương thực,99.22
2012,6,"May mặc, mũ nón, giày dép",100.62
2012,6,Nhà ở và vật liệu xây dựng,98.79
2012,6,"Phương tiện đi lại, bưu điện",
2012,6,Thiết bị và đồ dùng gia đình,100.46
2012,6,Thuốc và dịch vụ y tế,100.46
2012,6,Thực phẩm,99.69
2012,6,Trong đó: Dịch vụ giáo dục,
2012,6,Trong đó: Dịch vụ y tế,
2012,6,"Văn hóa, giải trí và du lịch",99.73
2012,6,Ăn uống ngoài gia đình,
2012,6,Đồ uống và thuốc lá,100.33
2012,7,Bưu chính viễn thông,99.92
2012,7,Chỉ số giá tiêu dùng,99.71
2012,7,Chỉ số giá vàng,99.69
2012,7,Chỉ số đô la Mỹ,99.95
2012,7,Giao thông,97.29
2012,7,Giáo dục,100.11
2012,7,Hàng hoá và dịch vụ khác,100.40
2012,7,Hàng ăn và dịch vụ ăn uống,99.53
2012,7,Lương thực,98.51
2012,7,"May mặc, mũ nón, giày dép",100.46
2012,7,Nhà ở và vật liệu xây dựng,99.07
2012,7,"Phương tiện đi lại, bưu điện",
2012,7,Thiết bị và đồ dùng gia đình,100.40
2012,7,Thuốc và dịch vụ y tế,103.36
2012,7,Thực phẩm,99.55
2012,7,Trong đó: Dịch vụ giáo dục,
2012,7,Trong đó: Dịch vụ y tế,
2012,7,"Văn hóa, giải trí và du lịch",100.22
2012,7,Ăn uống ngoài gia đình,
2012,7,Đồ uống và thuốc lá,100.33
2012,8,Bưu chính viễn thông,99.99
2012,8,Chỉ số giá tiêu dùng,100.63
2012,8,Chỉ số giá vàng,100.41
2012,8,Chỉ số đô la Mỹ,99.85
2012,8,Giao thông,101.07
2012,8,Giáo dục,100.48
2012,8,Hàng hoá và dịch vụ khác,100.42
2012,8,Hàng ăn và dịch vụ ăn uống,99.82
2012,8,Lương thực,99.57
2012,8,"May mặc, mũ nón, giày dép",100.57
2012,8,Nhà ở và vật liệu xây dựng,102.03
2012,8,"Phương tiện đi lại, bưu điện",
2012,8,Thiết bị và đồ dùng gia đình,100.35
2012,8,Thuốc và dịch vụ y tế,105.44
2012,8,Thực phẩm,99.73
2012,8,Trong đó: Dịch vụ giáo dục,
2012,8,Trong đó: Dịch vụ y tế,
2012,8,"Văn hóa, giải trí và du lịch",100.95
2012,8,Ăn uống ngoài gia đình,
2012,8,Đồ uống và thuốc lá,100.24
2012,9,Bưu chính viễn thông,100.01
2012,9,Chỉ số giá tiêu dùng,102.20
2012,9,Chỉ số giá vàng,105.25
2012,9,Chỉ số đô la Mỹ,100.06
2012,9,Giao thông,103.83
2012,9,Giáo dục,110.54
2012,9,Hàng hoá và dịch vụ khác,100.61
2012,9,Hàng ăn và dịch vụ ăn uống,100.08
2012,9,Lương thực,100.35
2012,9,"May mặc, mũ nón, giày dép",100.46
2012,9,Nhà ở và vật liệu xây dựng,102.18
2012,9,"Phương tiện đi lại, bưu điện",
2012,9,Thiết bị và đồ dùng gia đình,100.31
