Mặt hàng,Tháng,Năm,Lượng,Trị Giá
"Máy móc, thiết bị, DC, PT khác",3,2017,,3085589.07
"Máy móc, thiết bị, DC, PT khác",4,2017,,3291674.27
"Máy móc, thiết bị, DC, PT khác",5,2017,,3259756.84
"Máy móc, thiết bị, DC, PT khác",6,2017,,3133970.54
"Máy móc, thiết bị, DC, PT khác",7,2017,,2748644.24
"Máy móc, thiết bị, DC, PT khác",8,2017,,2719094.45
"Máy móc, thiết bị, DC, PT khác",9,2017,,2651625.97
"Máy móc, thiết bị, DC, PT khác",10,2017,,2501824.32
"Máy móc, thiết bị, DC, PT khác",11,2017,,2891692.76
"Máy móc, thiết bị, DC, PT khác",12,2017,,2958365.34
Dây điện và cáp điện,1,2017,,76578.74
Dây điện và cáp điện,2,2017,,88678.13
Dây điện và cáp điện,3,2017,,108524.78
Dây điện và cáp điện,4,2017,,95856.73
Dây điện và cáp điện,5,2017,,109543.47
Dây điện và cáp điện,6,2017,,99344.98
Dây điện và cáp điện,7,2017,,98847.81
Dây điện và cáp điện,8,2017,,100340.36
Dây điện và cáp điện,9,2017,,104391.79
Dây điện và cáp điện,10,2017,,104901.89
Dây điện và cáp điện,11,2017,,110439.03
Dây điện và cáp điện,12,2017,,116990.9
Ô tô,1,2017,,372813.76
Ô tô,2,2017,,456627.54
Ô tô,3,2017,,502681.99
Ô tô,4,2017,,448685.82
Ô tô,5,2017,,479598.1
Ô tô,6,2017,,422212.98
Ô tô,7,2017,,408919.36
Ô tô,8,2017,,407286.68
Ô tô,9,2017,,381835.54
Ô tô,10,2017,,433500.93
Ô tô,11,2017,,542903.34
Ô tô,12,2017,,663257.94
Tđ: Nguyên chiếc (nghìn chiếc),1,2017,7.218,151245.35
Tđ: Nguyên chiếc (nghìn chiếc),2,2017,8.01,156889.07
Tđ: Nguyên chiếc (nghìn chiếc),3,2017,11.141,181718.35
Tđ: Nguyên chiếc (nghìn chiếc),4,2017,6.896,167912.88
Tđ: Nguyên chiếc (nghìn chiếc),5,2017,9.953,210366.8
Tđ: Nguyên chiếc (nghìn chiếc),6,2017,7.69,169047.06
Tđ: Nguyên chiếc (nghìn chiếc),7,2017,6.909,165436.92
Tđ: Nguyên chiếc (nghìn chiếc),8,2017,7.773,184622.72
Tđ: Nguyên chiếc (nghìn chiếc),9,2017,6.03,160884.77
Tđ: Nguyên chiếc (nghìn chiếc),10,2017,5.818,154721.35
Tđ: Nguyên chiếc (nghìn chiếc),11,2017,6.426,186361.12
Tđ: Nguyên chiếc (nghìn chiếc),12,2017,13.445,354801.94
Linh kiện phụ tùng ô tô,1,2017,,221568.4
Linh kiện phụ tùng ô tô,2,2017,,299738.47
Linh kiện phụ tùng ô tô,3,2017,,320963.64
Linh kiện phụ tùng ô tô,4,2017,,280772.94
Linh kiện phụ tùng ô tô,5,2017,,269231.3
Linh kiện phụ tùng ô tô,6,2017,,253165.92
Linh kiện phụ tùng ô tô,7,2017,,243482.44
Linh kiện phụ tùng ô tô,8,2017,,222663.96
Linh kiện phụ tùng ô tô,9,2017,,220950.77
Linh kiện phụ tùng ô tô,10,2017,,278779.58
Linh kiện phụ tùng ô tô,11,2017,,356542.22
Linh kiện phụ tùng ô tô,12,2017,,308456.0
"Xe máy và linh kiện, phụ tùng",1,2017,,29092.04
"Xe máy và linh kiện, phụ tùng",2,2017,,34021.29
"Xe máy và linh kiện, phụ tùng",3,2017,,38139.38
"Xe máy và linh kiện, phụ tùng",4,2017,,32734.14
"Xe máy và linh kiện, phụ tùng",5,2017,,35306.37
"Xe máy và linh kiện, phụ tùng",6,2017,,39257.62
"Xe máy và linh kiện, phụ tùng",7,2017,,39259.9
"Xe máy và linh kiện, phụ tùng",8,2017,,42373.59
"Xe máy và linh kiện, phụ tùng",9,2017,,37997.93
"Xe máy và linh kiện, phụ tùng",10,2017,,40407.23
"Xe máy và linh kiện, phụ tùng",11,2017,,41407.12
"Xe máy và linh kiện, phụ tùng",12,2017,,35235.9
Phương tiện vận tải khác và PT,1,2017,,83309.75
Phương tiện vận tải khác và PT,2,2017,,46651.23
Phương tiện vận tải khác và PT,3,2017,,69461.62
Phương tiện vận tải khác và PT,4,2017,,76665.63
Phương tiện vận tải khác và PT,5,2017,,92033.38
Phương tiện vận tải khác và PT,6,2017,,80545.89
Phương tiện vận tải khác và PT,7,2017,,62914.59
Phương tiện vận tải khác và PT,8,2017,,55198.73
Phương tiện vận tải khác và PT,9,2017,,61463.04
Phương tiện vận tải khác và PT,10,2017,,58443.34
Phương tiện vận tải khác và PT,11,2017,,72488.74
Phương tiện vận tải khác và PT,12,2017,,80485.48
Hàng khác,1,2017,,589893.11
Hàng khác,2,2017,,648132.37
Hàng khác,3,2017,,766859.77
Hàng khác,4,2017,,707169.96
Hàng khác,5,2017,,797281.63
Hàng khác,6,2017,,840821.87
Hàng khác,7,2017,,780131.79
Hàng khác,8,2017,,753243.8
Hàng khác,9,2017,,776941.98
Hàng khác,10,2017,,824305.7
Hàng khác,11,2017,,920586.83
Hàng khác,12,2017,,933455.71
Hàng thủy sản,1,2018,,173005.31
Hàng thủy sản,2,2018,,98628.92
Hàng thủy sản,3,2018,,134822.69
Hàng thủy sản,4,2018,,126520.54
Hàng thủy sản,5,2018,,164532.06
Hàng thủy sản,6,2018,,163161.25
Hàng thủy sản,7,2018,,146720.05
Hàng thủy sản,8,2018,,133521.56
Hàng thủy sản,9,2018,,119565.52
Hàng thủy sản,10,2018,,149157.94
Hàng thủy sản,11,2018,,157217.29
Hàng thủy sản,12,2018,,155685.14
Sữa và sản phẩm sữa,1,2018,,77075.02
Sữa và sản phẩm sữa,2,2018,,51032.55
Sữa và sản phẩm sữa,3,2018,,102960.9
Sữa và sản phẩm sữa,4,2018,,84386.22
Sữa và sản phẩm sữa,5,2018,,106189.21
Sữa và sản phẩm sữa,6,2018,,70322.05
Sữa và sản phẩm sữa,7,2018,,77659.92
Sữa và sản phẩm sữa,8,2018,,101195.25
Sữa và sản phẩm sữa,9,2018,,54628.25
Sữa và sản phẩm sữa,10,2018,,84301.54
Sữa và sản phẩm sữa,11,2018,,73539.66
Sữa và sản phẩm sữa,12,2018,,79702.49
Hàng rau quả,1,2018,,167142.86
Hàng rau quả,2,2018,,80575.81
Hàng rau quả,3,2018,,97232.04
Hàng rau quả,4,2018,,111615.26
Hàng rau quả,5,2018,,144955.58
Hàng rau quả,6,2018,,134350.94
Hàng rau quả,7,2018,,194739.92
Hàng rau quả,8,2018,,213859.38
Hàng rau quả,9,2018,,153208.15
Hàng rau quả,10,2018,,138699.52
Hàng rau quả,11,2018,,141660.7
Hàng rau quả,12,2018,,166531.66
Hạt điều,1,2018,96990.0,225090.28
Hạt điều,2,2018,46355.0,111625.22
Hạt điều,3,2018,66017.0,139041.37
Hạt điều,4,2018,54586.0,111921.6
Hạt điều,5,2018,121935.0,261551.6
Hạt điều,6,2018,140665.0,286919.19
Hạt điều,7,2018,212175.0,389072.31
Hạt điều,8,2018,153293.0,283875.11
Hạt điều,9,2018,76488.0,149077.76
Hạt điều,10,2018,91519.0,160133.73
Hạt điều,11,2018,87534.0,143575.09
Hạt điều,12,2018,43222.0,76663.64
Lúa mỳ,1,2018,670187.0,160057.74
Lúa mỳ,2,2018,111316.0,25445.6
Lúa mỳ,3,2018,411605.0,99691.72
Lúa mỳ,4,2018,530855.0,119780.46
Lúa mỳ,5,2018,735416.0,173804.35
Lúa mỳ,6,2018,301594.0,78639.17
Lúa mỳ,7,2018,328529.0,80310.8
Lúa mỳ,8,2018,580971.0,140169.4
Lúa mỳ,9,2018,309168.0,74757.34
Lúa mỳ,10,2018,654162.0,153960.7
Lúa mỳ,11,2018,100803.0,27565.32
Lúa mỳ,12,2018,145342.0,41696.99
Ngô,1,2018,959072.0,179507.1
Ngô,2,2018,530580.0,102870.63
Ngô,3,2018,444225.0,88682.05
Ngô,4,2018,1115618.0,225908.97
Ngô,5,2018,1045655.0,214922.21
Ngô,6,2018,792790.0,173231.95
Ngô,7,2018,559477.0,121831.37
Ngô,8,2018,630601.0,138624.32
Ngô,9,2018,1203660.0,258569.58
Ngô,10,2018,951868.0,204954.78
Ngô,11,2018,910446.0,193899.72
Ngô,12,2018,1037589.0,216768.35
Đậu tương,1,2018,42464.0,19218.98
Đậu tương,2,2018,234047.0,97718.31
Đậu tương,3,2018,115197.0,50201.32
Đậu tương,4,2018,170416.0,75203.0
Đậu tương,5,2018,157881.0,70617.83
Đậu tương,6,2018,116889.0,52566.72
Đậu tương,7,2018,179035.0,79504.87
Đậu tương,8,2018,124209.0,53716.09
Đậu tương,9,2018,184862.0,75957.06
Đậu tương,10,2018,125665.0,51578.12
Đậu tương,11,2018,256136.0,101946.93
Đậu tương,12,2018,117632.0,45588.32
Dầu mỡ động thực vật,1,2018,,72317.78
Dầu mỡ động thực vật,2,2018,,40833.29
Dầu mỡ động thực vật,3,2018,,68447.05
Dầu mỡ động thực vật,4,2018,,51369.18
Dầu mỡ động thực vật,5,2018,,53439.12
Dầu mỡ động thực vật,6,2018,,69106.97
Dầu mỡ động thực vật,7,2018,,63219.83
Dầu mỡ động thực vật,8,2018,,64158.95
Dầu mỡ động thực vật,9,2018,,64553.97
Dầu mỡ động thực vật,10,2018,,60008.41
Dầu mỡ động thực vật,11,2018,,66428.17
Dầu mỡ động thực vật,12,2018,,67514.11
Bánh kẹo và các sản phẩm từ ngũ cốc,1,2018,,36514.03
Bánh kẹo và các sản phẩm từ ngũ cốc,2,2018,,14495.82
Bánh kẹo và các sản phẩm từ ngũ cốc,3,2018,,22446.26
Bánh kẹo và các sản phẩm từ ngũ cốc,4,2018,,20410.01
Bánh kẹo và các sản phẩm từ ngũ cốc,5,2018,,27459.98
Bánh kẹo và các sản phẩm từ ngũ cốc,6,2018,,19354.82
Bánh kẹo và các sản phẩm từ ngũ cốc,7,2018,,28071.65
Bánh kẹo và các sản phẩm từ ngũ cốc,8,2018,,28292.35
Bánh kẹo và các sản phẩm từ ngũ cốc,9,2018,,32935.87
Bánh kẹo và các sản phẩm từ ngũ cốc,10,2018,,44543.76
Bánh kẹo và các sản phẩm từ ngũ cốc,11,2018,,49230.61
Bánh kẹo và các sản phẩm từ ngũ cốc,12,2018,,48008.82
Chế phẩm thực phẩm khỏc,1,2018,,52470.94
Chế phẩm thực phẩm khỏc,2,2018,,35610.77
Chế phẩm thực phẩm khỏc,3,2018,,62632.66
Chế phẩm thực phẩm khỏc,4,2018,,56725.2
Chế phẩm thực phẩm khỏc,5,2018,,66229.28
Chế phẩm thực phẩm khỏc,6,2018,,62377.02
Chế phẩm thực phẩm khỏc,7,2018,,53288.59
Chế phẩm thực phẩm khỏc,8,2018,,63772.45
Chế phẩm thực phẩm khỏc,9,2018,,58447.2
Chế phẩm thực phẩm khỏc,10,2018,,73745.16
Chế phẩm thực phẩm khỏc,11,2018,,69859.59
Chế phẩm thực phẩm khỏc,12,2018,,66261.87
Thức ăn gia súc và nguyên liệu,1,2018,,336864.9
Thức ăn gia súc và nguyên liệu,2,2018,,244346.77
Thức ăn gia súc và nguyên liệu,3,2018,,340697.29
Thức ăn gia súc và nguyên liệu,4,2018,,349048.81
Thức ăn gia súc và nguyên liệu,5,2018,,340565.82
Thức ăn gia súc và nguyên liệu,6,2018,,371071.7
Thức ăn gia súc và nguyên liệu,7,2018,,226940.73
Thức ăn gia súc và nguyên liệu,8,2018,,301627.61
Thức ăn gia súc và nguyên liệu,9,2018,,386313.36
Thức ăn gia súc và nguyên liệu,10,2018,,324568.42
Thức ăn gia súc và nguyên liệu,11,2018,,318709.74
Thức ăn gia súc và nguyên liệu,12,2018,,371169.42
Nguyên phụ liệu thuốc lá,1,2018,,8833.52
Nguyên phụ liệu thuốc lá,2,2018,,10701.88
Nguyên phụ liệu thuốc lá,3,2018,,29818.68
Nguyên phụ liệu thuốc lá,4,2018,,25256.89
Nguyên phụ liệu thuốc lá,5,2018,,37164.94
Nguyên phụ liệu thuốc lá,6,2018,,25561.44
Nguyên phụ liệu thuốc lá,7,2018,,23543.87
Nguyên phụ liệu thuốc lá,8,2018,,41866.73
Nguyên phụ liệu thuốc lá,9,2018,,19889.57
Nguyên phụ liệu thuốc lá,10,2018,,35814.6
Nguyên phụ liệu thuốc lá,11,2018,,44633.22
Nguyên phụ liệu thuốc lá,12,2018,,46720.13
Quặng và khoáng sản khác,1,2018,1063486.0,96872.7
Quặng và khoáng sản khác,2,2018,677440.0,56335.18
Quặng và khoáng sản khác,3,2018,1181528.0,107138.95
Quặng và khoáng sản khác,4,2018,773775.0,68000.66
Quặng và khoáng sản khác,5,2018,1451183.0,117005.26
Quặng và khoáng sản khác,6,2018,1262140.0,96581.42
Quặng và khoáng sản khác,7,2018,1538821.0,121029.73
Quặng và khoáng sản khác,8,2018,1416480.0,124088.37
Quặng và khoáng sản khác,9,2018,1249847.0,86859.37
Quặng và khoáng sản khác,10,2018,1101876.0,104338.91
Quặng và khoáng sản khác,11,2018,1414296.0,117118.72
Quặng và khoáng sản khác,12,2018,1359551.0,101914.6
Than đá,1,2018,1161514.0,136094.32
Than đá,2,2018,1164256.0,155227.4
Than đá,3,2018,1351277.0,157742.96
Than đá,4,2018,2162864.0,248850.34
Than đá,5,2018,2624235.0,287786.54
Than đá,6,2018,1878056.0,222682.05
Than đá,7,2018,1637522.0,177050.55
Than đá,8,2018,1404731.0,165147.51
Than đá,9,2018,2000009.0,236085.16
Than đá,10,2018,1956500.0,260878.65
Than đá,11,2018,2661007.0,212832.95
Than đá,12,2018,2855182.0,294503.28
Dầu thô,3,2018,159836.0,41802.95
Dầu thô,4,2018,268820.0,120488.29
Dầu thô,5,2018,553340.0,287913.95
Dầu thô,6,2018,268298.0,142339.43
Dầu thô,7,2018,557393.0,300439.97
Dầu thô,8,2018,952418.0,541265.13
Dầu thô,9,2018,218350.0,124771.6
Dầu thô,10,2018,810486.0,472918.87
Dầu thô,11,2018,684998.0,398571.66
Dầu thô,12,2018,694226.0,313178.79
Xăng dầu các loại,1,2018,1290674.0,791719.91
Xăng dầu các loại,2,2018,916675.0,606211.54
Xăng dầu các loại,3,2018,1172040.0,786885.7
Xăng dầu các loại,4,2018,985079.0,632563.98
Xăng dầu các loại,5,2018,1266292.0,853715.7
Xăng dầu các loại,6,2018,1371854.0,953184.6
Xăng dầu các loại,7,2018,728847.0,483749.62
Xăng dầu các loại,8,2018,824547.0,579442.55
Xăng dầu các loại,9,2018,771078.0,571401.4
Xăng dầu các loại,10,2018,651694.0,486849.5
Xăng dầu các loại,11,2018,723045.0,497085.09
Xăng dầu các loại,12,2018,731669.0,397379.9
Xăng,1,2018,323953.0,216380.3
Xăng,2,2018,300950.0,209636.42
Xăng,3,2018,207340.0,156848.34
Xăng,4,2018,204943.0,159713.11
Xăng,5,2018,269169.0,209807.41
Xăng,6,2018,280992.0,222258.99
Xăng,7,2018,141404.0,107649.05
Xăng,8,2018,135509.0,118532.21
Xăng,9,2018,100657.0,87840.68
Xăng,10,2018,30054.0,28053.47
Xăng,11,2018,50594.0,34999.36
Xăng,12,2018,7065.0,15061.31
Dầu DO,1,2018,765466.0,455435.29
Dầu DO,2,2018,390961.0,255005.03
Dầu DO,3,2018,615880.0,389250.7
Dầu DO,4,2018,565187.0,341912.89
Dầu DO,5,2018,690092.0,476504.54
Dầu DO,6,2018,878452.0,592170.66
Dầu DO,7,2018,350174.0,235419.94
Dầu DO,8,2018,481443.0,322472.91
Dầu DO,9,2018,420748.0,305195.08
Dầu DO,10,2018,391454.0,296509.85
Dầu DO,11,2018,374334.0,252294.68
Dầu DO,12,2018,401841.0,212224.95
Dầu FO,1,2018,48941.0,19312.6
Dầu FO,2,2018,53024.0,20905.88
Dầu FO,3,2018,63720.0,25747.79
Dầu FO,4,2018,76115.0,31456.49
Dầu FO,5,2018,95617.0,44481.8
Dầu FO,6,2018,51633.0,26084.48
Dầu FO,7,2018,39910.0,18935.08
Dầu FO,8,2018,34728.0,15778.0
Dầu FO,9,2018,26244.0,13060.72
Dầu FO,10,2018,58832.0,29959.02
Dầu FO,11,2018,66726.0,32250.61
Dầu FO,12,2018,95867.0,35946.1
Nhiên liệu bay,1,2018,152313.0,100591.7
Nhiên liệu bay,2,2018,165752.0,107426.07
Nhiên liệu bay,3,2018,279290.0,189130.28
Nhiên liệu bay,4,2018,138833.0,93619.47
Nhiên liệu bay,5,2018,178387.0,130286.29
Nhiên liệu bay,6,2018,154516.0,108654.03
Nhiên liệu bay,7,2018,153193.0,108116.03
Nhiên liệu bay,8,2018,166837.0,118265.98
Nhiên liệu bay,9,2018,138433.0,101994.48
Nhiên liệu bay,10,2018,164571.0,127273.08
Nhiên liệu bay,11,2018,182802.0,140783.35
Nhiên liệu bay,12,2018,170931.0,101511.89
Khí đốt hóa lỏng,1,2018,166214.0,100086.85
Khí đốt hóa lỏng,2,2018,97107.0,52851.19
Khí đốt hóa lỏng,3,2018,115883.0,58472.12
Khí đốt hóa lỏng,4,2018,88289.0,47495.79
Khí đốt hóa lỏng,5,2018,112627.0,63473.29
Khí đốt hóa lỏng,6,2018,155536.0,93006.11
Khí đốt hóa lỏng,7,2018,135986.0,80150.16
Khí đốt hóa lỏng,8,2018,109197.0,69421.86
Khí đốt hóa lỏng,9,2018,129448.0,88932.03
Khí đốt hóa lỏng,10,2018,115230.0,77043.82
Khí đốt hóa lỏng,11,2018,114574.0,62581.58
Khí đốt hóa lỏng,12,2018,105376.0,50243.09
Sản phẩm khác từ dầu mỏ,1,2018,,86776.65
Sản phẩm khác từ dầu mỏ,2,2018,,54707.53
Sản phẩm khác từ dầu mỏ,3,2018,,100295.39
Sản phẩm khác từ dầu mỏ,4,2018,,84772.2
Sản phẩm khác từ dầu mỏ,5,2018,,86654.26
Sản phẩm khác từ dầu mỏ,6,2018,,80376.63
Sản phẩm khác từ dầu mỏ,7,2018,,73490.79
Sản phẩm khác từ dầu mỏ,8,2018,,77046.67
Sản phẩm khác từ dầu mỏ,9,2018,,62477.39
Sản phẩm khác từ dầu mỏ,10,2018,,85541.42
Sản phẩm khác từ dầu mỏ,11,2018,,84252.88
Sản phẩm khác từ dầu mỏ,12,2018,,98170.96
Hóa chất,1,2018,,416910.07
Hóa chất,2,2018,,285145.24
Hóa chất,3,2018,,443179.14
Hóa chất,4,2018,,403672.39
Hóa chất,5,2018,,479525.2
Hóa chất,6,2018,,430274.12
Hóa chất,7,2018,,439790.08
Hóa chất,8,2018,,455720.76
Hóa chất,9,2018,,401835.39
Hóa chất,10,2018,,487264.94
Hóa chất,11,2018,,482828.41
Hóa chất,12,2018,,436869.92
Sản phẩm từ hóa chất,1,2018,,424321.87
Sản phẩm từ hóa chất,2,2018,,281642.1
Sản phẩm từ hóa chất,3,2018,,415624.19
Sản phẩm từ hóa chất,4,2018,,377707.96
Sản phẩm từ hóa chất,5,2018,,480700.47
Sản phẩm từ hóa chất,6,2018,,409637.2
Sản phẩm từ hóa chất,7,2018,,434192.13
Sản phẩm từ hóa chất,8,2018,,464877.32
Sản phẩm từ hóa chất,9,2018,,395175.1
Sản phẩm từ hóa chất,10,2018,,455463.64
Sản phẩm từ hóa chất,11,2018,,457697.06
Sản phẩm từ hóa chất,12,2018,,433538.52
Nguyên phụ liệu dược phẩm,1,2018,,41883.88
Nguyên phụ liệu dược phẩm,2,2018,,26966.07
Nguyên phụ liệu dược phẩm,3,2018,,38436.95
Nguyên phụ liệu dược phẩm,4,2018,,26522.09
Nguyên phụ liệu dược phẩm,5,2018,,38615.73
Nguyên phụ liệu dược phẩm,6,2018,,30321.15
Nguyên phụ liệu dược phẩm,7,2018,,34638.64
Nguyên phụ liệu dược phẩm,8,2018,,33399.74
Nguyên phụ liệu dược phẩm,9,2018,,26519.83
Nguyên phụ liệu dược phẩm,10,2018,,39939.83
Nguyên phụ liệu dược phẩm,11,2018,,34343.27
Nguyên phụ liệu dược phẩm,12,2018,,35254.67
Dược phẩm,1,2018,,234913.47
Dược phẩm,2,2018,,127695.19
Dược phẩm,3,2018,,228528.66
Dược phẩm,4,2018,,221079.0
Dược phẩm,5,2018,,330671.59
Dược phẩm,6,2018,,216845.16
Dược phẩm,7,2018,,280653.02
Dược phẩm,8,2018,,209991.69
Dược phẩm,9,2018,,208993.88
Dược phẩm,10,2018,,232315.85
Dược phẩm,11,2018,,249255.96
Dược phẩm,12,2018,,254926.06
Phân bón các loại,1,2018,287938.0,79635.07
Phân bón các loại,2,2018,240727.0,65343.29
Phân bón các loại,3,2018,414431.0,117631.29
Phân bón các loại,4,2018,484573.0,143341.84
Phân bón các loại,5,2018,416730.0,119486.43
Phân bón các loại,6,2018,408280.0,117945.96
Phân bón các loại,7,2018,238771.0,62534.39
Phân bón các loại,8,2018,300997.0,88286.05
Phân bón các loại,9,2018,303310.0,85309.62
Phân bón các loại,10,2018,299468.0,87607.77
Phân bón các loại,11,2018,366372.0,100820.27
Phân bón các loại,12,2018,466554.0,135439.54
Phân U rê,1,2018,19948.0,5360.37
Phân U rê,2,2018,16873.0,4699.81
Phân U rê,3,2018,44746.0,12911.15
Phân U rê,4,2018,133954.0,37480.36
Phân U rê,5,2018,17346.0,4837.03
Phân U rê,6,2018,47603.0,13181.97
Phân U rê,7,2018,46824.0,12958.77
Phân U rê,8,2018,24223.0,7016.48
Phân U rê,9,2018,12957.0,3907.55
Phân U rê,10,2018,17255.0,5614.32
Phân U rê,11,2018,53307.0,18160.06
Phân U rê,12,2018,63970.0,20615.98
Phân NPK,1,2018,25165.0,9925.98
Phân NPK,2,2018,23193.0,9749.67
Phân NPK,3,2018,39898.0,15062.21
Phân NPK,4,2018,47437.0,17165.69
Phân NPK,5,2018,53468.0,19598.78
Phân NPK,6,2018,60207.0,22761.17
Phân NPK,7,2018,49728.0,21377.69
Phân NPK,8,2018,46668.0,17795.03
Phân NPK,9,2018,29585.0,11755.89
Phân NPK,10,2018,27176.0,10326.26
Phân NPK,11,2018,12298.0,5712.66
Phân NPK,12,2018,16110.0,6696.78
Phân DAP,1,2018,41854.0,17066.86
Phân DAP,2,2018,19898.0,8271.46
Phân DAP,3,2018,83051.0,35531.73
Phân DAP,4,2018,70522.0,30721.22
Phân DAP,5,2018,35015.0,14577.89
Phân DAP,6,2018,52922.0,23210.85
Phân DAP,7,2018,40543.0,17218.56
Phân DAP,8,2018,57307.0,24182.61
Phân DAP,9,2018,49969.0,21266.7
Phân DAP,10,2018,62720.0,25638.03
Phân DAP,11,2018,91458.0,38649.71
Phân DAP,12,2018,88688.0,37343.5
