Mặt hàng,Tháng,Năm,Lượng,Trị Giá
Máy ảnh máy quay phim và linh kiện,12,2025,757709.186,
"Máy ảnh, máy quay phim và linh kiện",1,2017,,252277.24
"Máy ảnh, máy quay phim và linh kiện",2,2017,,252901.32
"Máy ảnh, máy quay phim và linh kiện",3,2017,,233797.35
"Máy ảnh, máy quay phim và linh kiện",4,2017,,259003.08
"Máy ảnh, máy quay phim và linh kiện",5,2017,,245462.58
"Máy ảnh, máy quay phim và linh kiện",6,2017,,249201.56
"Máy ảnh, máy quay phim và linh kiện",7,2017,,257353.25
"Máy ảnh, máy quay phim và linh kiện",8,2017,,297000.0
"Máy ảnh, máy quay phim và linh kiện",9,2017,,350000.0
"Máy ảnh, máy quay phim và linh kiện",10,2017,,450000.0
"Máy ảnh, máy quay phim và linh kiện",11,2017,,514727.84
"Máy ảnh, máy quay phim và linh kiện",12,2017,,492096.55
"Nguyên phụ liệu dệt, may, da, giày",1,2017,,127000.0
"Nguyên phụ liệu dệt, may, da, giày",2,2017,,129000.0
"Nguyên phụ liệu dệt, may, da, giày",3,2017,,160801.13
"Nguyên phụ liệu dệt, may, da, giày",4,2017,,150000.0
"Nguyên phụ liệu dệt, may, da, giày",5,2017,,153251.58
"Nguyên phụ liệu dệt, may, da, giày",6,2017,,153634.6
"Nguyên phụ liệu dệt, may, da, giày",7,2017,,152000.0
"Nguyên phụ liệu dệt, may, da, giày",8,2017,,163491.1
"Nguyên phụ liệu dệt, may, da, giày",9,2017,,152000.0
"Nguyên phụ liệu dệt, may, da, giày",10,2017,,152679.25
"Nguyên phụ liệu dệt, may, da, giày",11,2017,,145000.0
"Nguyên phụ liệu dệt, may, da, giày",12,2017,,146000.0
"Nguyên phụ liệu dệt, may, da, giày",1,2018,,154249.14
"Nguyên phụ liệu dệt, may, da, giày",2,2018,,122745.06
"Nguyên phụ liệu dệt, may, da, giày",3,2018,,169099.57
"Nguyên phụ liệu dệt, may, da, giày",4,2018,,165950.41
"Nguyên phụ liệu dệt, may, da, giày",5,2018,,180092.55
"Nguyên phụ liệu dệt, may, da, giày",6,2018,,154935.97
"Nguyên phụ liệu dệt, may, da, giày",7,2018,,167425.21
"Nguyên phụ liệu dệt, may, da, giày",8,2018,,174128.98
"Nguyên phụ liệu dệt, may, da, giày",9,2018,,147990.42
"Nguyên phụ liệu dệt, may, da, giày",10,2018,,166129.12
"Nguyên phụ liệu dệt, may, da, giày",11,2018,,152688.4
"Nguyên phụ liệu dệt, may, da, giày",12,2018,,147155.43
"Nguyên phụ liệu dệt, may, da, giày",1,2019,,165141.57
"Nguyên phụ liệu dệt, may, da, giày",2,2019,,97500.41
"Nguyên phụ liệu dệt, may, da, giày",3,2019,,173186.84
"Nguyên phụ liệu dệt, may, da, giày",4,2019,,163675.43
"Nguyên phụ liệu dệt, may, da, giày",5,2019,,179744.33
"Nguyên phụ liệu dệt, may, da, giày",6,2019,,178358.32
"Nguyên phụ liệu dệt, may, da, giày",7,2019,,180491.28
"Nguyên phụ liệu dệt, may, da, giày",8,2019,,192182.04
"Nguyên phụ liệu dệt, may, da, giày",9,2019,,160590.88
"Nguyên phụ liệu dệt, may, da, giày",10,2019,,180368.05
"Nguyên phụ liệu dệt, may, da, giày",11,2019,,165502.35
"Nguyên phụ liệu dệt, may, da, giày",12,2019,,177981.8
"Nguyên phụ liệu dệt, may, da, giày",1,2020,,128141.94
"Nguyên phụ liệu dệt, may, da, giày",2,2020,,147317.4
"Nguyên phụ liệu dệt, may, da, giày",3,2020,,163313.46
"Nguyên phụ liệu dệt, may, da, giày",4,2020,,120751.82
"Nguyên phụ liệu dệt, may, da, giày",5,2020,,111472.52
"Nguyên phụ liệu dệt, may, da, giày",6,2020,,123798.51
"Nguyên phụ liệu dệt, may, da, giày",7,2020,,129475.72
"Nguyên phụ liệu dệt, may, da, giày",8,2020,,129983.03
"Nguyên phụ liệu dệt, may, da, giày",9,2020,,139301.72
"Nguyên phụ liệu dệt, may, da, giày",10,2020,,167556.9
"Nguyên phụ liệu dệt, may, da, giày",11,2020,,150411.37
"Nguyên phụ liệu dệt, may, da, giày",12,2020,,176015.39
"Nguyên phụ liệu dệt, may, da, giày",1,2021,170245.517,
"Nguyên phụ liệu dệt, may, da, giày",2,2021,118599.38199999998,
"Nguyên phụ liệu dệt, may, da, giày",3,2021,183532.955,
"Nguyên phụ liệu dệt, may, da, giày",4,2021,181914.13499999995,
"Nguyên phụ liệu dệt, may, da, giày",5,2021,166638.46000000002,
"Nguyên phụ liệu dệt, may, da, giày",6,2021,173338.40399999992,
"Nguyên phụ liệu dệt, may, da, giày",7,2021,166776.7460000001,
"Nguyên phụ liệu dệt, may, da, giày",8,2021,147057.81800000003,
"Nguyên phụ liệu dệt, may, da, giày",9,2021,134455.82600000018,
"Nguyên phụ liệu dệt, may, da, giày",10,2021,146709.76000000007,
"Nguyên phụ liệu dệt, may, da, giày",11,2021,192017.68600000005,
"Nguyên phụ liệu dệt, may, da, giày",12,2021,213509.511,
"Nguyên phụ liệu dệt, may, da, giày",1,2022,200374.885,
"Nguyên phụ liệu dệt, may, da, giày",2,2022,142139.023,
"Nguyên phụ liệu dệt, may, da, giày",3,2022,219733.097,
"Nguyên phụ liệu dệt, may, da, giày",4,2022,212208.10299999992,
"Nguyên phụ liệu dệt, may, da, giày",5,2022,205327.9150000001,
"Nguyên phụ liệu dệt, may, da, giày",6,2022,199537.18099999992,
"Nguyên phụ liệu dệt, may, da, giày",7,2022,191441.1670000002,
"Nguyên phụ liệu dệt, may, da, giày",8,2022,197851.77000000008,
"Nguyên phụ liệu dệt, may, da, giày",9,2022,175119.50300000014,
"Nguyên phụ liệu dệt, may, da, giày",10,2022,161520.06499999983,
"Nguyên phụ liệu dệt, may, da, giày",11,2022,162710.6980000002,
"Nguyên phụ liệu dệt, may, da, giày",12,2022,174061.86999999953,
"Nguyên phụ liệu dệt, may, da, giày",1,2023,121150.424,
"Nguyên phụ liệu dệt, may, da, giày",2,2023,163921.64899999998,
"Nguyên phụ liệu dệt, may, da, giày",3,2023,197663.44800000003,
"Nguyên phụ liệu dệt, may, da, giày",4,2023,160856.28100000002,
"Nguyên phụ liệu dệt, may, da, giày",5,2023,161732.44199999998,
"Nguyên phụ liệu dệt, may, da, giày",6,2023,153242.87700000004,
"Nguyên phụ liệu dệt, may, da, giày",7,2023,167303.398,
"Nguyên phụ liệu dệt, may, da, giày",8,2023,185319.01599999977,
"Nguyên phụ liệu dệt, may, da, giày",9,2023,154749.2780000001,
"Nguyên phụ liệu dệt, may, da, giày",10,2023,165329.92199999996,
"Nguyên phụ liệu dệt, may, da, giày",11,2023,156365.9869999999,
"Nguyên phụ liệu dệt, may, da, giày",12,2023,164433.67500000005,
"Nguyên phụ liệu dệt, may, da, giày",1,2024,193061.218,
"Nguyên phụ liệu dệt, may, da, giày",2,2024,117343.75300000004,
"Nguyên phụ liệu dệt, may, da, giày",3,2024,187402.871,
"Nguyên phụ liệu dệt, may, da, giày",4,2024,190837.19399999996,
"Nguyên phụ liệu dệt, may, da, giày",5,2024,194251.79100000008,
"Nguyên phụ liệu dệt, may, da, giày",6,2024,178044.517,
"Nguyên phụ liệu dệt, may, da, giày",7,2024,193945.96799999988,
"Nguyên phụ liệu dệt, may, da, giày",8,2024,214769.02399999983,
"Nguyên phụ liệu dệt, may, da, giày",9,2024,175455.367,
"Nguyên phụ liệu dệt, may, da, giày",10,2024,202590.9170000003,
"Nguyên phụ liệu dệt, may, da, giày",11,2024,187871.88899999944,
"Nguyên phụ liệu dệt, may, da, giày",12,2024,193774.822,
"Nguyên phụ liệu dệt, may, da, giày",1,2025,188903.65700000004,
"Nguyên phụ liệu dệt, may, da, giày",2,2025,161068.966,
"Nguyên phụ liệu dệt, may, da, giày",3,2025,208727.35599999988,
"Nguyên phụ liệu dệt, may, da, giày",4,2025,208483.61200000005,
"Nguyên phụ liệu dệt, may, da, giày",5,2025,204757.65300000008,
"Nguyên phụ liệu dệt, may, da, giày",6,2025,193451.0749999998,
"Nguyên phụ liệu dệt, may, da, giày",7,2025,217217.1620000001,
"Nguyên phụ liệu dệt, may, da, giày",8,2025,218590.7130000003,
"Nguyên phụ liệu dệt, may, da, giày",9,2025,200443.64099999992,
"Nguyên phụ liệu dệt, may, da, giày",10,2025,203876.92900000032,
"Nguyên phụ liệu dệt, may, da, giày",11,2025,190278.2629999997,
"Nguyên phụ liệu dệt, may, da, giày",12,2025,236900.202,
Phân bón các loại,1,2017,51.554,14157.15
Phân bón các loại,2,2017,82.465,23079.78
Phân bón các loại,3,2017,79.122,20114.65
Phân bón các loại,4,2017,65.753,17610.48
Phân bón các loại,5,2017,79.233,23812.19
Phân bón các loại,6,2017,95.485,26452.6
Phân bón các loại,7,2017,83.87,24842.98
Phân bón các loại,8,2017,92.763,26179.37
Phân bón các loại,9,2017,99.711,26802.87
Phân bón các loại,10,2017,91.62,28732.81
Phân bón các loại,11,2017,59.487,17598.67
Phân bón các loại,12,2017,49.34,14290.53
Phân bón các loại,1,2018,62762.0,19387.95
Phân bón các loại,2,2018,64014.0,20890.81
Phân bón các loại,3,2018,100820.0,32026.3
Phân bón các loại,4,2018,86844.0,28289.19
Phân bón các loại,5,2018,97438.0,31551.85
Phân bón các loại,6,2018,65443.0,21210.13
Phân bón các loại,7,2018,77540.0,27477.62
Phân bón các loại,8,2018,56639.0,19786.14
Phân bón các loại,9,2018,71997.0,25811.16
Phân bón các loại,10,2018,62569.0,20366.01
Phân bón các loại,11,2018,52456.0,18634.12
Phân bón các loại,12,2018,48256.0,15367.35
Phân bón các loại,1,2019,43113.0,14024.99
Phân bón các loại,2,2019,35662.0,9668.52
Phân bón các loại,3,2019,45868.0,13542.07
Phân bón các loại,4,2019,82135.0,27201.83
Phân bón các loại,5,2019,77827.0,25572.22
Phân bón các loại,6,2019,60431.0,20849.61
Phân bón các loại,7,2019,64515.0,22377.6
Phân bón các loại,8,2019,115957.0,37320.61
Phân bón các loại,9,2019,93348.0,29216.75
Phân bón các loại,10,2019,88577.0,29664.84
Phân bón các loại,11,2019,66121.0,20272.54
Phân bón các loại,12,2019,57807.0,18327.89
Phân bón các loại,1,2020,41235.0,11749.72
Phân bón các loại,2,2020,77561.0,23625.28
Phân bón các loại,3,2020,83297.0,23211.34
Phân bón các loại,4,2020,96575.0,27473.49
Phân bón các loại,5,2020,85972.0,25740.97
Phân bón các loại,6,2020,76085.0,23094.03
Phân bón các loại,7,2020,79386.0,23503.75
Phân bón các loại,8,2020,190775.0,51552.06
Phân bón các loại,9,2020,132276.0,41615.87
Phân bón các loại,10,2020,134904.0,38939.67
Phân bón các loại,11,2020,82227.0,25104.92
Phân bón các loại,12,2020,82588.0,24951.06
Phân bón các loại,1,2021,38326.102,80575.0
Phân bón các loại,2,2021,25177.978000000003,126066.0
Phân bón các loại,3,2021,39330.242,139497.0
Phân bón các loại,4,2021,47308.83,103704.0
Phân bón các loại,5,2021,35596.210999999996,86245.0
Phân bón các loại,6,2021,45130.298999999985,85441.0
Phân bón các loại,7,2021,33167.05599999997,81923.0
Phân bón các loại,8,2021,31871.201999999976,88131.0
Phân bón các loại,9,2021,37556.183000000005,145936.0
Phân bón các loại,10,2021,46113.80699999996,140373.0
Phân bón các loại,11,2021,79699.70800000003,148256.0
Phân bón các loại,12,2021,100074.75699999995,1353133.0
Phân bón các loại,1,2022,171699.152,126517.0
Phân bón các loại,2,2022,69978.65599999999,121596.0
Phân bón các loại,3,2022,65292.764999999985,153664.0
Phân bón các loại,4,2022,105653.03100000008,131880.0
Phân bón các loại,5,2022,87316.01699999996,238199.0
Phân bón các loại,6,2022,146754.262,113026.0
Phân bón các loại,7,2022,75112.324,117098.0
Phân bón các loại,8,2022,70167.49799999988,161406.0
Phân bón các loại,9,2022,94193.38600000006,158912.0
Phân bón các loại,10,2022,87278.11699999994,68815.0
Phân bón các loại,11,2022,55100.06000000003,133796.0
Phân bón các loại,12,2022,66262.59699999992,1751064.0
Phân bón các loại,1,2023,63910.737,151041.0
Phân bón các loại,2,2023,65056.253,126638.0
Phân bón các loại,3,2023,54616.25900000001,132357.0
Phân bón các loại,4,2023,48585.60799999997,154990.0
Phân bón các loại,5,2023,56901.55900000003,108113.0
Phân bón các loại,6,2023,46709.171999999984,142204.0
Phân bón các loại,7,2023,55273.37800000005,158067.0
Phân bón các loại,8,2023,58892.78300000002,91757.0
Phân bón các loại,9,2023,41303.06600000001,106980.0
Phân bón các loại,10,2023,48758.44399999998,84215.0
Phân bón các loại,11,2023,37482.38199999995,162927.0
Phân bón các loại,12,2023,71414.08400000003,1546522.0
Phân bón các loại,1,2024,72895.861,171741.0
Phân bón các loại,2,2024,72523.092,147824.0
Phân bón các loại,3,2024,62368.927,124676.0
Phân bón các loại,4,2024,44609.274000000005,97458.0
Phân bón các loại,5,2024,41516.68100000001,181175.0
Phân bón các loại,6,2024,68172.58899999998,130700.0
Phân bón các loại,7,2024,58228.84999999998,131763.0
Phân bón các loại,8,2024,58496.74000000011,127651.0
Phân bón các loại,9,2024,51844.261,147652.0
Phân bón các loại,10,2024,59882.41999999981,131133.0
Phân bón các loại,11,2024,54027.34000000017,154801.0
Phân bón các loại,12,2024,65345.804,1726795.0
Phân bón các loại,1,2025,60591.25299999998,186649.0
Phân bón các loại,2,2025,73868.56200000002,266670.0
Phân bón các loại,3,2025,90912.61699999995,159885.0
Phân bón các loại,4,2025,68601.27500000002,186853.0
Phân bón các loại,5,2025,78019.09700000002,171116.0
Phân bón các loại,6,2025,77406.90699999999,180109.0
Phân bón các loại,7,2025,81218.52699999999,204668.0
Phân bón các loại,8,2025,93535.2849999999,161635.0
Phân bón các loại,9,2025,79031.14600000005,101563.0
Phân bón các loại,10,2025,44235.77000000002,89734.0
Phân bón các loại,11,2025,44759.77000000002,114545.0
Phân bón các loại,12,2025,52786.171,1970931.0
Phương tiện vận tải và phụ tùng,1,2017,,599075.87
Phương tiện vận tải và phụ tùng,2,2017,,496991.8
Phương tiện vận tải và phụ tùng,3,2017,,605000.0
Phương tiện vận tải và phụ tùng,4,2017,,572000.0
Phương tiện vận tải và phụ tùng,5,2017,,549373.93
Phương tiện vận tải và phụ tùng,6,2017,,580000.0
Phương tiện vận tải và phụ tùng,7,2017,,644692.39
Phương tiện vận tải và phụ tùng,8,2017,,569000.0
Phương tiện vận tải và phụ tùng,9,2017,,523618.52
Phương tiện vận tải và phụ tùng,10,2017,,574000.0
Phương tiện vận tải và phụ tùng,11,2017,,570000.0
Phương tiện vận tải và phụ tùng,12,2017,,560000.0
Phương tiện vận tải và phụ tùng,1,2018,,761198.32
Phương tiện vận tải và phụ tùng,2,2018,,544132.85
Phương tiện vận tải và phụ tùng,3,2018,,721738.84
Phương tiện vận tải và phụ tùng,4,2018,,625625.46
Phương tiện vận tải và phụ tùng,5,2018,,763196.11
Phương tiện vận tải và phụ tùng,6,2018,,612418.66
Phương tiện vận tải và phụ tùng,7,2018,,629042.58
Phương tiện vận tải và phụ tùng,8,2018,,667361.07
Phương tiện vận tải và phụ tùng,9,2018,,568554.71
Phương tiện vận tải và phụ tùng,10,2018,,744447.47
Phương tiện vận tải và phụ tùng,11,2018,,667068.86
Phương tiện vận tải và phụ tùng,12,2018,,659238.28
Phương tiện vận tải và phụ tùng,1,2019,,856928.42
Phương tiện vận tải và phụ tùng,2,2019,,491166.81
Phương tiện vận tải và phụ tùng,3,2019,,810421.45
Phương tiện vận tải và phụ tùng,4,2019,,665640.09
Phương tiện vận tải và phụ tùng,5,2019,,753135.34
Phương tiện vận tải và phụ tùng,6,2019,,663453.31
Phương tiện vận tải và phụ tùng,7,2019,,727552.66
Phương tiện vận tải và phụ tùng,8,2019,,753347.88
Phương tiện vận tải và phụ tùng,9,2019,,628015.93
Phương tiện vận tải và phụ tùng,10,2019,,718140.62
Phương tiện vận tải và phụ tùng,11,2019,,732483.66
Phương tiện vận tải và phụ tùng,12,2019,,705097.32
Phương tiện vận tải và phụ tùng,1,2020,,700609.06
Phương tiện vận tải và phụ tùng,2,2020,,738497.97
Phương tiện vận tải và phụ tùng,3,2020,,773760.33
Phương tiện vận tải và phụ tùng,4,2020,,479114.89
Phương tiện vận tải và phụ tùng,5,2020,,496782.69
Phương tiện vận tải và phụ tùng,6,2020,,569663.17
Phương tiện vận tải và phụ tùng,7,2020,,617089.14
Phương tiện vận tải và phụ tùng,8,2020,,951171.48
Phương tiện vận tải và phụ tùng,9,2020,,1052147.49
Phương tiện vận tải và phụ tùng,10,2020,,844308.48
Phương tiện vận tải và phụ tùng,11,2020,,985215.2
Phương tiện vận tải và phụ tùng,12,2020,,882216.8
Phương tiện vận tải và phụ tùng,1,2021,920144.188,
Phương tiện vận tải và phụ tùng,2,2021,755873.019,
Phương tiện vận tải và phụ tùng,3,2021,977331.232,
Phương tiện vận tải và phụ tùng,4,2021,893401.5640000004,
Phương tiện vận tải và phụ tùng,5,2021,925742.8120000004,
Phương tiện vận tải và phụ tùng,6,2021,986457.7939999994,
Phương tiện vận tải và phụ tùng,7,2021,949929.4769999996,
Phương tiện vận tải và phụ tùng,8,2021,759192.7559999997,
Phương tiện vận tải và phụ tùng,9,2021,657662.0029999992,
Phương tiện vận tải và phụ tùng,10,2021,759109.292,
Phương tiện vận tải và phụ tùng,11,2021,955359.6350000004,
Phương tiện vận tải và phụ tùng,12,2021,1076299.2660000012,
Phương tiện vận tải và phụ tùng,1,2022,1015350.777,
Phương tiện vận tải và phụ tùng,2,2022,794815.5889999999,
Phương tiện vận tải và phụ tùng,3,2022,1088884.1240000003,
Phương tiện vận tải và phụ tùng,4,2022,950402.6259999996,
Phương tiện vận tải và phụ tùng,5,2022,966591.1719999998,
Phương tiện vận tải và phụ tùng,6,2022,948890.747,
Phương tiện vận tải và phụ tùng,7,2022,980588.7909999996,
Phương tiện vận tải và phụ tùng,8,2022,1081961.9080000003,
Phương tiện vận tải và phụ tùng,9,2022,936063.7649999992,
Phương tiện vận tải và phụ tùng,10,2022,1027113.9279999998,
Phương tiện vận tải và phụ tùng,11,2022,1073777.4970000018,
Phương tiện vận tải và phụ tùng,12,2022,1123935.735,
Phương tiện vận tải và phụ tùng,1,2023,852779.613,
Phương tiện vận tải và phụ tùng,2,2023,1070244.67,
Phương tiện vận tải và phụ tùng,3,2023,1224791.227,
Phương tiện vận tải và phụ tùng,4,2023,1180109.461,
Phương tiện vận tải và phụ tùng,5,2023,1169321.9929999998,
Phương tiện vận tải và phụ tùng,6,2023,1177636.215,
Phương tiện vận tải và phụ tùng,7,2023,1164684.3890000004,
Phương tiện vận tải và phụ tùng,8,2023,1219612.84,
Phương tiện vận tải và phụ tùng,9,2023,1219449.9920000006,
Phương tiện vận tải và phụ tùng,10,2023,1183097.0199999996,
Phương tiện vận tải và phụ tùng,11,2023,1157920.6909999996,
Phương tiện vận tải và phụ tùng,12,2023,1537681.6640000008,
Phương tiện vận tải và phụ tùng,1,2024,1328869.325,
Phương tiện vận tải và phụ tùng,2,2024,932514.1309999998,
Phương tiện vận tải và phụ tùng,3,2024,1402806.4220000005,
Phương tiện vận tải và phụ tùng,4,2024,1114144.7550000004,
Phương tiện vận tải và phụ tùng,5,2024,1306167.023,
Phương tiện vận tải và phụ tùng,6,2024,1126490.4669999992,
Phương tiện vận tải và phụ tùng,7,2024,1396875.8560000006,
Phương tiện vận tải và phụ tùng,8,2024,1346159.897,
Phương tiện vận tải và phụ tùng,9,2024,1098924.02,
Phương tiện vận tải và phụ tùng,10,2024,1463684.437000001,
Phương tiện vận tải và phụ tùng,11,2024,1251111.203,
Phương tiện vận tải và phụ tùng,12,2024,1298973.647,
Phương tiện vận tải và phụ tùng,1,2025,1196222.075,
Phương tiện vận tải và phụ tùng,2,2025,1280947.012,
Phương tiện vận tải và phụ tùng,3,2025,1458973.0599999998,
Phương tiện vận tải và phụ tùng,4,2025,1352540.1360000002,
Phương tiện vận tải và phụ tùng,5,2025,1477879.842,
Phương tiện vận tải và phụ tùng,6,2025,1460447.51,
Phương tiện vận tải và phụ tùng,7,2025,1678007.6510000008,
Phương tiện vận tải và phụ tùng,8,2025,1487410.7970000005,
Phương tiện vận tải và phụ tùng,9,2025,1377412.7509999983,
Phương tiện vận tải và phụ tùng,10,2025,1568312.5610000028,
Phương tiện vận tải và phụ tùng,11,2025,1609299.917999998,
Phương tiện vận tải và phụ tùng,12,2025,1582207.497,
Phụ tùng ô tô,1,2018,,424572.4
Phụ tùng ô tô,2,2018,,288666.02
Phụ tùng ô tô,3,2018,,410390.34
Phụ tùng ô tô,4,2018,,352669.33
Phụ tùng ô tô,5,2018,,463914.59
Phụ tùng ô tô,6,2018,,393126.08
Phụ tùng ô tô,7,2018,,420077.32
Phụ tùng ô tô,8,2018,,458249.41
Phụ tùng ô tô,9,2018,,395905.09
Phụ tùng ô tô,10,2018,,468877.13
Phụ tùng ô tô,11,2018,,456484.55
Phụ tùng ô tô,12,2018,,461367.54
Phụ tùng ô tô,1,2019,,515144.05
Phụ tùng ô tô,2,2019,,305155.92
Phụ tùng ô tô,3,2019,,480462.87
Phụ tùng ô tô,4,2019,,460346.71
Phụ tùng ô tô,5,2019,,495359.4
Phụ tùng ô tô,6,2019,,461062.71
Phụ tùng ô tô,7,2019,,489750.88
Phụ tùng ô tô,8,2019,,512631.06
Phụ tùng ô tô,9,2019,,459228.1
Phụ tùng ô tô,10,2019,,497890.01
Phụ tùng ô tô,11,2019,,481861.62
Phụ tùng ô tô,12,2019,,486535.14
Phụ tùng ô tô,1,2020,,397543.9
Phụ tùng ô tô,2,2020,,467691.97
Phụ tùng ô tô,3,2020,,501562.73
Phụ tùng ô tô,4,2020,,343519.49
Phụ tùng ô tô,5,2020,,281164.69
Phụ tùng ô tô,6,2020,,364319.88
Phụ tùng ô tô,7,2020,,449157.78
Phụ tùng ô tô,8,2020,,546950.75
Phụ tùng ô tô,9,2020,,540865.23
Phụ tùng ô tô,10,2020,,611825.28
Phụ tùng ô tô,11,2020,,587029.8
Phụ tùng ô tô,12,2020,,626128.12
Phụ tùng ô tô,1,2021,585245.863,
Phụ tùng ô tô,2,2021,418097.789,
Phụ tùng ô tô,3,2021,635978.64,
Phụ tùng ô tô,4,2021,576392.5560000002,
Phụ tùng ô tô,5,2021,585637.2479999996,
Phụ tùng ô tô,6,2021,606887.85,
Phụ tùng ô tô,7,2021,572631.904,
Phụ tùng ô tô,8,2021,506723.34099999943,
Phụ tùng ô tô,9,2021,434680.3260000006,
Phụ tùng ô tô,10,2021,501642.816,
Phụ tùng ô tô,11,2021,611414.0050000012,
Phụ tùng ô tô,12,2021,665028.6250000003,
Phụ tùng ô tô,1,2022,675030.092,
Phụ tùng ô tô,2,2022,484381.878,
Phụ tùng ô tô,3,2022,636173.6670000001,
Phụ tùng ô tô,4,2022,601000.2239999999,
Phụ tùng ô tô,5,2022,582713.2420000001,
Phụ tùng ô tô,6,2022,604507.321,
Phụ tùng ô tô,7,2022,619930.5339999995,
Phụ tùng ô tô,8,2022,694711.5810000007,
Phụ tùng ô tô,9,2022,593374.71,
Phụ tùng ô tô,10,2022,639209.1079999995,
Phụ tùng ô tô,11,2022,642912.615999999,
Phụ tùng ô tô,12,2022,671192.0500000012,
Phụ tùng ô tô,1,2023,507404.622,
Phụ tùng ô tô,2,2023,654876.432,
Phụ tùng ô tô,3,2023,738822.6359999999,
Phụ tùng ô tô,4,2023,694779.284,
Phụ tùng ô tô,5,2023,767865.8110000002,
Phụ tùng ô tô,6,2023,795550.844,
Phụ tùng ô tô,7,2023,770641.2600000002,
Phụ tùng ô tô,8,2023,864630.1919999998,
Phụ tùng ô tô,9,2023,782462.5900000003,
Phụ tùng ô tô,10,2023,822414.8789999993,
Phụ tùng ô tô,11,2023,834254.5480000004,
Phụ tùng ô tô,12,2023,818111.4359999998,
Quặng và khoáng sản khác,1,2017,115.516,6847.1
Quặng và khoáng sản khác,2,2017,296.254,16928.61
Quặng và khoáng sản khác,3,2017,475.686,12520.05
Quặng và khoáng sản khác,4,2017,536.91,25766.9
Quặng và khoáng sản khác,5,2017,462.216,12990.44
Quặng và khoáng sản khác,6,2017,380.548,12193.52
Quặng và khoáng sản khác,7,2017,253.019,14021.4
Quặng và khoáng sản khác,8,2017,328.33,12137.38
Quặng và khoáng sản khác,9,2017,471.818,14594.0
Quặng và khoáng sản khác,10,2017,423.238,18537.39
Quặng và khoáng sản khác,11,2017,478.813,13721.84
Quặng và khoáng sản khác,12,2017,602.36,22897.57
Quặng và khoáng sản khác,1,2018,465731.0,13913.75
Quặng và khoáng sản khác,2,2018,164251.0,12667.71
Quặng và khoáng sản khác,3,2018,426089.0,14559.64
Quặng và khoáng sản khác,4,2018,470165.0,24377.29
Quặng và khoáng sản khác,5,2018,248551.0,17724.48
Quặng và khoáng sản khác,6,2018,208745.0,17240.13
Quặng và khoáng sản khác,7,2018,164425.0,9307.03
Quặng và khoáng sản khác,8,2018,118306.0,16685.85
Quặng và khoáng sản khác,9,2018,71016.0,8828.57
Quặng và khoáng sản khác,10,2018,140888.0,24126.18
Quặng và khoáng sản khác,11,2018,202078.0,16174.52
Quặng và khoáng sản khác,12,2018,216800.0,20395.2
Quặng và khoáng sản khác,1,2019,133376.0,10437.82
Quặng và khoáng sản khác,2,2019,195605.0,20868.34
Quặng và khoáng sản khác,3,2019,278921.0,18285.87
Quặng và khoáng sản khác,4,2019,374537.0,28540.78
Quặng và khoáng sản khác,5,2019,336181.0,20489.6
Quặng và khoáng sản khác,6,2019,302646.0,23695.6
Quặng và khoáng sản khác,7,2019,271997.0,16114.43
Quặng và khoáng sản khác,8,2019,234135.0,17932.27
Quặng và khoáng sản khác,9,2019,192918.0,16565.54
Quặng và khoáng sản khác,10,2019,200397.0,18109.02
Quặng và khoáng sản khác,11,2019,119852.0,11413.66
Quặng và khoáng sản khác,12,2019,286135.0,15109.62
Quặng và khoáng sản khác,1,2020,226594.0,20921.02
Quặng và khoáng sản khác,2,2020,222862.0,8019.42
Quặng và khoáng sản khác,3,2020,230233.0,16480.35
Quặng và khoáng sản khác,4,2020,165286.0,11641.01
Quặng và khoáng sản khác,5,2020,249293.0,15835.12
Quặng và khoáng sản khác,6,2020,322552.0,34332.4
Quặng và khoáng sản khác,7,2020,395567.0,32578.43
Quặng và khoáng sản khác,8,2020,336405.0,26447.55
Quặng và khoáng sản khác,9,2020,217970.0,12682.65
Quặng và khoáng sản khác,10,2020,507776.0,13735.92
Quặng và khoáng sản khác,11,2020,136978.0,16605.08
Quặng và khoáng sản khác,12,2020,349649.0,17096.33
Quặng và khoáng sản khác,1,2021,11216.87,192898.0
Quặng và khoáng sản khác,2,2021,14749.58,449074.0
Quặng và khoáng sản khác,3,2021,17658.96,402484.0
Quặng và khoáng sản khác,4,2021,25492.71,311356.0
Quặng và khoáng sản khác,5,2021,20341.68,284777.0
Quặng và khoáng sản khác,6,2021,25094.35,396023.0
Quặng và khoáng sản khác,7,2021,15539.36,333595.0
Quặng và khoáng sản khác,8,2021,16960.03,338086.0
Quặng và khoáng sản khác,9,2021,13556.13,356820.0
Quặng và khoáng sản khác,10,2021,9175.23,235093.0
Quặng và khoáng sản khác,11,2021,18389.57899999999,506662.0
Quặng và khoáng sản khác,12,2021,26400.43399999998,4025498.0
Quặng và khoáng sản khác,1,2022,17013.53,199202.0
Quặng và khoáng sản khác,2,2022,15617.94,305748.0
Quặng và khoáng sản khác,3,2022,26484.46,299616.35
Quặng và khoáng sản khác,4,2022,12627.6,284684.0
Quặng và khoáng sản khác,5,2022,15811.92,526056.65
Quặng và khoáng sản khác,6,2022,29230.97,250010.0
Quặng và khoáng sản khác,7,2022,19429.04,345281.0
Quặng và khoáng sản khác,8,2022,21705.62,96034.0
Quặng và khoáng sản khác,9,2022,6006.49,200013.0
