Năm,Tháng,Ngày,[gold] Giá mở phiên,[gold] Giá cao nhất trong phiên,[gold] Giá thấp nhất trong phiên,[gold] Giá kết phiên,[gold] Volume,[VNI] Giá mở phiên trước,[VNI] Giá mở phiên,[VNI] Giá cao nhất trong phiên,[VNI] Giá thấp nhất trong phiên,[VNI] Volume,[VNI] % Thay đổi,[USD] Giá mở phiên trước,[USD] Giá mở phiên,[USD] Giá cao nhất trong phiên,[USD] Giá thấp nhất trong phiên,[USD] Volume,[USD] % Thay đổi,"Dầu DO 0,001S-V","Dầu DO 0,005S-IV","Dầu DO 0,05S-II",Dầu FO 3%S,"Dầu FO 3,5%S",Dầu KO,Xăng E10 RON 95-III,Xăng E5 RON 92-II,Xăng RON 95-III,Xăng RON 95-IV
2022,04,21,1956.03,1957.32,1936.84,1951.74,120391.0,"1,370.21","1,384.72","1,392.33","1,356.58",810.67K,-1.05%,"22,962.0","22,966.0","22,986.5","22,926.0",0.05K,0.00%,,,25350.0,,,23820.0,,27130.0,27990.0,
2022,04,20,1949.81,1958.33,1939.32,1957.63,123682.0,"1,384.72","1,401.63","1,410.64","1,384.72",688.33K,-1.55%,"22,962.0","22,962.5","22,986.5","22,916.5",0.05K,0.03%,,,,,,,,,,
2022,04,19,1977.54,1982.0,1943.81,1949.19,122648.0,"1,406.45","1,432.60","1,442.04","1,406.45",702.35K,-1.83%,"22,955.0","22,923.5","22,965.0","22,903.0",0.05K,0.28%,,,,,,,,,,
2022,04,18,1972.39,1998.43,1971.66,1978.71,114849.0,"1,432.60","1,458.56","1,458.56","1,425.07",827.69K,-1.78%,"22,890.0","22,902.5","22,931.5","22,892.5",0.06K,-0.04%,,,,,,,,,,
2022,04,15,,,,,,"1,458.56","1,472.12","1,478.95","1,456.39",659.47K,-0.92%,"22,899.0","22,902.0","22,906.5","22,842.5",0.04K,0.00%,,,,,,,,,,
2022,04,14,1977.13,1980.35,1960.38,1973.19,103260.0,"1,472.12","1,477.20","1,484.34","1,471.75",523.37K,-0.34%,"22,900.0","22,891.0","22,903.0","22,888.5",0.05K,0.06%,,,,,,,,,,
2022,04,13,1966.8,1981.59,1962.81,1977.76,100307.0,"1,477.20","1,455.25","1,477.20","1,448.52",674.79K,1.51%,"22,887.0","22,894.5","22,943.0","22,875.0",0.04K,0.00%,,,,,,,,,,
2022,04,12,1952.27,1978.68,1949.81,1966.38,115216.0,"1,455.25","1,482.00","1,490.58","1,455.25",680.06K,-1.80%,"22,888.0","22,874.5","22,890.5","22,863.0",0.04K,0.12%,,,24380.0,,,23020.0,,26470.0,27310.0,
2022,04,11,1947.6,1969.78,1940.0,1954.81,118601.0,,,,,,,"22,860.0","22,860.0","22,860.0","22,860.0",,0.00%,,,,,,,,,,
2022,04,08,1931.72,1948.13,1927.67,1946.4,98330.0,"1,482.00","1,502.35","1,507.73","1,482.00",763.56K,-1.35%,"22,860.0","22,857.5","22,874.0","22,842.5",0.05K,0.00%,,,,,,,,,,
2022,04,07,1924.08,1937.72,1920.47,1931.25,99273.0,"1,502.35","1,522.90","1,524.92","1,502.35",795.13K,-1.35%,"22,859.0","22,866.0","22,875.0","22,840.0",0.06K,-0.03%,,,,,,,,,,
2022,04,06,1923.02,1933.41,1915.15,1925.61,114996.0,"1,522.90","1,520.03","1,523.75","1,507.62",944.04K,0.19%,"22,866.0","22,877.5","22,878.5","22,842.5",0.05K,-0.03%,,,,,,,,,,
2022,04,05,1932.48,1944.58,1917.97,1923.62,95000.0,"1,520.03","1,524.70","1,527.57","1,519.28",703.53K,-0.31%,"22,873.0","22,848.5","22,876.5","22,842.5",0.05K,0.12%,,,,,,,,,,
2022,04,04,1924.07,1936.82,1915.5,1932.72,94779.0,"1,524.70","1,516.44","1,530.95","1,516.44",779.58K,0.54%,"22,846.0","22,850.0","22,853.5","22,835.5",0.04K,0.04%,,,,,,,,,,
2022,04,01,1937.15,1939.6,1918.06,1924.09,100483.0,"1,516.44","1,492.15","1,516.87","1,484.13",967.67K,1.63%,"22,837.0","22,839.5","22,855.0","22,832.0",0.04K,0.00%,,,25080.0,,,23760.0,,27300.0,28150.0,
2022,03,31,1933.15,1949.76,1919.1,1936.88,103869.0,"1,492.15","1,490.51","1,498.41","1,488.27",684.54K,0.11%,"22,838.0","22,856.5","22,868.0","22,832.0",0.04K,-0.07%,,,,,,,,,,
2022,03,30,1920.13,1938.45,1915.81,1933.13,99642.0,"1,490.51","1,497.76","1,503.89","1,483.90",901.49K,-0.48%,"22,854.0","22,878.0","22,879.0","22,852.0",0.05K,-0.05%,,,,,,,,,,
2022,03,29,1922.35,1929.36,1890.02,1919.31,126619.0,"1,497.76","1,483.18","1,498.45","1,483.18",737.94K,0.98%,"22,865.0","22,877.5","22,879.0","22,865.0",0.05K,0.02%,,,,,,,,,,
2022,03,28,1955.63,1958.52,1917.02,1921.82,135330.0,"1,483.18","1,498.50","1,498.50","1,473.80",1.07M,-1.02%,"22,860.0","22,872.0","22,877.5","22,842.5",0.04K,0.00%,,,,,,,,,,
2022,03,25,1958.89,1964.37,1943.2,1957.24,89859.0,"1,498.50","1,500.17","1,503.29","1,494.55",768.94K,0.02%,"22,861.0","22,869.5","22,877.0","22,842.5",0.05K,-0.03%,,,,,,,,,,
2022,03,24,1944.37,1966.2,1937.54,1956.95,96136.0,"1,498.26","1,502.34","1,505.39","1,495.18",784.91K,-0.27%,"22,869.0","22,874.5","22,880.0","22,842.5",0.05K,-0.01%,,,,,,,,,,
2022,03,23,1921.25,1948.28,1915.51,1944.86,81077.0,"1,502.34","1,503.78","1,513.90","1,501.67",861.13K,-0.10%,"22,872.0","22,877.5","22,883.5","22,860.0",0.05K,0.01%,,,,,,,,,,
2022,03,22,1936.13,1938.35,1910.67,1921.53,87653.0,"1,503.78","1,494.95","1,507.71","1,494.95",947.70K,0.59%,"22,870.0","22,870.0","22,877.5","22,842.5",0.03K,0.04%,,,,,,,,,,
2022,03,21,1925.11,1941.02,1917.69,1934.91,86440.0,"1,494.95","1,474.78","1,494.95","1,474.38",792.16K,1.76%,"22,860.0","22,865.0","22,894.5","22,842.5",0.03K,0.00%,,,23630.0,,,22240.0,,28330.0,29190.0,
2022,03,18,1942.17,1945.36,1917.97,1920.74,76973.0,"1,469.10","1,461.34","1,474.86","1,461.34",795.73K,0.53%,"22,860.0","22,872.5","22,877.5","22,857.0",0.03K,-0.02%,,,,,,,,,,
2022,03,17,1925.74,1949.74,1923.35,1942.56,77105.0,"1,461.34","1,459.33","1,467.74","1,459.14",717.44K,0.14%,"22,865.0","22,875.5","22,882.0","22,863.5",0.05K,-0.06%,,,,,,,,,,
2022,03,16,1920.11,1929.49,1895.01,1924.83,96954.0,"1,459.33","1,452.74","1,462.98","1,452.74",624.22K,0.45%,"22,879.0","22,879.5","22,886.5","22,866.5",0.05K,0.00%,,,,,,,,,,
2022,03,15,1953.28,1954.5,1907.05,1917.56,99796.0,"1,452.74","1,446.25","1,453.07","1,437.27",675.63K,0.45%,"22,880.0","22,892.5","22,902.5","22,876.5",0.04K,-0.04%,,,,,,,,,,
2022,03,14,1979.73,1983.64,1949.7,1951.44,91098.0,"1,446.25","1,466.54","1,466.54","1,439.19",858.57K,-1.38%,"22,890.0","22,850.0","22,902.0","22,836.5",0.04K,0.07%,,,,,,,,,,
2022,03,11,1997.35,1998.88,1958.56,1985.22,92301.0,"1,466.54","1,479.08","1,480.29","1,458.88",878.19K,-0.85%,"22,873.0","22,840.0","22,920.0","22,837.5",0.05K,0.17%,,,25260.0,,,23910.0,,28980.0,29820.0,
2022,03,10,1991.87,2009.1,1970.26,1996.01,130688.0,"1,479.08","1,473.74","1,488.59","1,473.74",649.94K,0.36%,"22,835.0","22,850.0","22,856.5","22,835.0",0.03K,0.00%,,,,,,,,,,
2022,03,09,2050.01,2059.24,1976.04,1992.39,163223.0,"1,473.74","1,473.71","1,482.86","1,462.80",930.30K,0.00%,"22,835.0","22,847.5","22,852.5","22,834.0",0.03K,-0.04%,,,,,,,,,,
2022,03,08,1997.23,2070.3,1981.08,2050.15,198331.0,"1,473.71","1,499.05","1,499.05","1,473.71",1.04M,-1.69%,"22,845.0","22,850.0","22,854.0","22,842.5",0.03K,0.00%,,,,,,,,,,
2022,03,07,1980.67,2002.61,1961.03,1997.24,196672.0,"1,499.05","1,505.33","1,505.33","1,493.87",981.72K,-0.42%,"22,845.0","22,845.0","22,862.5","22,837.5",0.03K,0.07%,,,,,,,,,,
2022,03,04,1936.72,1970.19,1929.56,1969.74,142983.0,"1,505.33","1,505.00","1,509.19","1,501.39",928.92K,0.02%,"22,830.0","22,840.0","22,845.0","22,835.0",0.02K,-0.02%,,,,,,,,,,
2022,03,03,1929.27,1941.18,1922.08,1936.62,119807.0,"1,505.00","1,485.52","1,505.00","1,485.52",929.21K,1.31%,"22,835.0","22,845.0","22,855.0","22,818.0",0.03K,-0.02%,,,,,,,,,,
2022,03,02,1942.98,1947.87,1913.42,1927.61,134384.0,"1,485.52","1,499.37","1,500.41","1,479.55",941.55K,-0.88%,"22,840.0","22,821.0","22,845.0","22,810.0",0.02K,0.11%,,,,,,,,,,
2022,03,01,1908.3,1950.17,1901.39,1945.17,143236.0,"1,498.78","1,490.13","1,501.73","1,490.13",842.43K,0.58%,"22,815.0","22,810.0","22,821.5","22,805.0",0.02K,0.04%,,,21310.0,,,19970.0,,26070.0,26830.0,
2022,02,28,1919.79,1926.69,1890.86,1908.26,144843.0,"1,490.13","1,498.89","1,502.36","1,487.57",729.79K,-0.58%,"22,805.0","22,842.5","22,869.5","22,805.0",0.05K,-0.07%,,,,,,,,,,
2022,02,25,1906.5,1921.42,1882.86,1888.25,149053.0,"1,498.89","1,494.85","1,512.05","1,494.85",768.01K,0.27%,"22,820.0","22,845.0","22,845.0","22,815.0",0.03K,-0.09%,,,,,,,,,,
2022,02,24,1909.79,1974.52,1878.0,1903.77,194530.0,"1,494.85","1,512.30","1,513.25","1,473.76",1.16M,-1.15%,"22,840.0","22,830.0","22,845.0","22,820.0",0.03K,0.07%,,,,,,,,,,
2022,02,23,1898.91,1910.49,1889.62,1908.08,101624.0,"1,512.30","1,503.47","1,520.78","1,503.47",694.65K,0.59%,"22,825.0","22,825.0","22,837.0","22,823.0",0.02K,0.04%,,,,,,,,,,
2022,02,22,1912.0,1913.98,1891.38,1898.5,149372.0,"1,503.47","1,510.84","1,510.84","1,484.81",908.05K,-0.49%,"22,815.0","22,810.0","22,839.0","22,800.0",0.03K,0.07%,,,,,,,,,,
2022,02,21,1902.54,1908.26,1887.62,1903.46,84038.0,"1,510.84","1,504.84","1,516.63","1,500.97",791.92K,0.40%,"22,800.0","22,835.0","22,842.5","22,800.0",0.03K,-0.09%,,,20800.0,,,19500.0,,25530.0,26280.0,
2022,02,18,1898.69,1902.51,1886.58,1897.34,114121.0,"1,504.84","1,507.99","1,507.99","1,492.38",697.55K,-0.21%,"22,820.0","22,790.0","22,905.0","22,790.0",0.04K,0.15%,,,,,,,,,,
2022,02,17,1869.85,1901.13,1867.81,1898.25,136437.0,"1,507.99","1,492.10","1,507.99","1,492.10",615.79K,1.06%,"22,785.0","22,752.5","22,790.0","22,752.5",0.02K,0.15%,,,,,,,,,,
2022,02,16,1853.83,1872.57,1850.33,1869.0,101098.0,"1,492.10","1,492.75","1,499.50","1,486.68",702.52K,-0.04%,"22,750.0","22,752.5","22,765.0","22,745.0",0.03K,0.00%,,,,,,,,,,
2022,02,15,1870.57,1879.51,1844.49,1853.36,111096.0,"1,492.75","1,471.96","1,495.56","1,470.06",606.42K,1.41%,"22,750.0","22,747.5","22,765.0","22,740.0",0.03K,0.11%,,,,,,,,,,
2022,02,14,1855.86,1874.16,1850.82,1871.74,145102.0,"1,471.96","1,501.71","1,501.71","1,471.96",810.72K,-1.98%,"22,725.0","22,695.0","22,755.0","22,695.0",0.03K,0.18%,,,,,,,,,,
2022,02,11,1827.28,1865.45,1820.92,1858.98,134846.0,"1,501.71","1,506.79","1,508.54","1,499.06",636.28K,-0.34%,"22,685.0","22,684.0","22,700.0","22,675.5",0.02K,0.02%,,,19860.0,,,18750.0,,24570.0,25320.0,
2022,02,10,1832.74,1841.92,1821.68,1826.75,123300.0,"1,506.79","1,510.66","1,512.88","1,495.70",680.25K,0.09%,"22,680.0","22,685.0","22,707.5","22,681.5",0.02K,0.00%,,,,,,,,,,
2022,02,09,1825.75,1835.8,1824.73,1832.87,83092.0,"1,505.38","1,500.99","1,511.72","1,499.53",794.74K,0.29%,"22,680.0","22,742.5","22,750.0","22,690.0",0.02K,-0.15%,,,,,,,,,,
2022,02,08,1821.2,1828.75,1815.43,1826.03,89692.0,"1,500.99","1,497.66","1,503.33","1,491.78",734.76K,0.22%,"22,715.0","22,695.0","22,722.5","22,670.0",0.02K,0.22%,,,,,,,,,,
2022,02,07,1808.53,1823.54,1807.84,1820.48,103673.0,"1,497.66","1,478.96","1,505.69","1,478.96",578.17K,1.26%,"22,665.0","22,652.5","22,682.5","22,640.0",0.02K,0.09%,,,,,,,,,,
2022,02,04,1804.8,1814.88,1792.14,1807.84,105497.0,,,,,,,"22,645.0","22,645.0","22,645.0","22,645.0",,0.00%,,,,,,,,,,
2022,02,03,1806.94,1808.93,1788.66,1804.88,106335.0,,,,,,,"22,645.0","22,645.0","22,645.0","22,645.0",,0.00%,,,,,,,,,,
2022,02,02,1801.02,1810.77,1794.51,1806.86,87102.0,,,,,,,"22,645.0","22,645.0","22,645.0","22,645.0",,0.00%,,,,,,,,,,
2022,02,01,1797.51,1808.79,1795.77,1800.9,98541.0,,,,,,,"22,645.0","22,645.0","22,645.0","22,645.0",,0.00%,,,,,,,,,,
2022,01,31,1788.96,1799.89,1785.57,1796.88,99871.0,,,,,,,"22,645.0","22,645.0","22,645.0","22,645.0",,0.00%,,,,,,,,,,
2022,01,28,1797.3,1799.42,1780.3,1791.58,117835.0,"1,478.96","1,470.76","1,484.48","1,465.22",702.68K,0.56%,"22,645.0","22,650.0","22,670.0","22,637.5",0.02K,0.07%,,,,,,,,,,
2022,01,27,1819.89,1822.12,1791.84,1796.7,134786.0,"1,470.76","1,481.58","1,486.39","1,464.06",564.60K,-0.73%,"22,630.0","22,640.0","22,659.5","22,635.0",0.02K,0.00%,,,,,,,,,,
2022,01,26,1847.49,1850.06,1815.03,1818.84,119417.0,"1,481.58","1,479.58","1,490.45","1,478.41",813.18K,0.14%,"22,630.0","22,635.0","22,675.0","22,630.0",0.02K,0.00%,,,,,,,,,,
2022,01,25,1842.85,1853.9,1834.94,1847.69,115864.0,"1,479.58","1,439.71","1,479.58","1,424.36",751.39K,2.77%,"22,630.0","22,635.0","22,702.5","22,635.0",0.03K,-0.20%,,,,,,,,,,
2022,01,24,1832.9,1844.38,1829.72,1843.16,137348.0,"1,439.71","1,472.89","1,472.89","1,432.18",828.13K,-2.25%,"22,675.0","22,630.0","22,700.0","22,625.0",0.03K,0.22%,,,,,,,,,,
2022,01,21,1839.26,1843.24,1828.39,1834.63,118667.0,"1,472.89","1,465.30","1,477.23","1,463.06",811.35K,0.52%,"22,625.0","22,650.0","22,675.0","22,617.5",0.04K,-0.09%,,,18900.0,,,17790.0,,23590.0,24360.0,
2022,01,20,1840.2,1847.92,1835.95,1839.53,115018.0,"1,465.30","1,442.79","1,469.08","1,432.58",785.76K,1.56%,"22,645.0","22,700.0","22,740.0","22,640.0",0.03K,-0.24%,,,,,,,,,,
2022,01,19,1814.08,1843.32,1810.25,1840.63,118270.0,"1,442.79","1,438.94","1,449.11","1,434.46",637.63K,0.27%,"22,700.0","22,735.0","22,810.0","22,700.0",0.03K,-0.22%,,,,,,,,,,
2022,01,18,1818.27,1822.78,1805.79,1813.7,116659.0,"1,438.94","1,452.84","1,452.84","1,424.65",739.29K,-0.96%,"22,750.0","22,750.0","22,815.0","22,730.0",0.03K,0.13%,,,,,,,,,,
2022,01,17,1817.35,1823.17,1813.2,1819.11,50418.0,"1,452.84","1,496.02","1,503.86","1,452.84",987.10K,-2.89%,"22,720.0","22,720.0","22,736.5","22,710.0",0.02K,0.04%,,,,,,,,,,
2022,01,14,1821.49,1829.18,1814.7,1817.54,100708.0,"1,496.02","1,496.05","1,503.25","1,476.68",785.61K,0.00%,"22,710.0","22,730.0","22,730.0","22,690.0",0.02K,0.00%,,,,,,,,,,
2022,01,13,1825.78,1828.14,1812.35,1822.71,88822.0,"1,496.05","1,510.51","1,522.60","1,495.13",995.82K,-0.96%,"22,710.0","22,702.5","22,715.0","22,685.0",0.02K,0.05%,,,,,,,,,,
2022,01,12,1820.14,1828.01,1814.71,1826.14,89178.0,"1,510.51","1,489.11","1,510.51","1,464.49",1.13M,1.22%,"22,698.0","22,690.0","22,710.0","22,690.0",0.03K,0.00%,,,,,,,,,,
2022,01,11,1800.41,1823.25,1799.97,1821.43,95816.0,"1,492.31","1,503.71","1,512.05","1,488.40",1.25M,-0.76%,"22,698.0","22,705.0","22,730.0","22,680.0",0.03K,0.01%,,,18230.0,,,17130.0,,23150.0,23870.0,
2022,01,10,1794.95,1802.32,1790.36,1801.69,98141.0,"1,503.71","1,528.48","1,536.45","1,503.71",1.38M,-1.62%,"22,695.0","22,752.5","22,760.0","22,675.0",0.03K,0.04%,,,,,,,,,,
2022,01,07,1791.18,1798.63,1782.64,1796.3,93200.0,"1,528.48","1,534.10","1,534.52","1,524.96",1.03M,-0.01%,"22,685.0","22,745.0","22,751.5","22,685.0",0.02K,-0.26%,,,,,,,,,,
2022,01,06,1810.06,1811.58,1786.5,1789.72,114463.0,"1,528.57","1,522.50","1,536.24","1,518.18",1.13M,0.40%,"22,745.0","22,757.5","22,811.0","22,747.5",0.02K,-0.04%,,,,,,,,,,
2022,01,05,1813.84,1829.6,1808.32,1810.53,91086.0,"1,522.50","1,525.58","1,535.82","1,522.50",1.06M,-0.20%,"22,755.0","22,750.0","22,770.0","22,735.0",0.02K,0.01%,,,,,,,,,,
2022,01,04,1802.46,1816.74,1798.51,1814.36,95966.0,"1,525.58","1,508.55","1,526.69","1,507.19",891.30K,1.82%,"22,752.0","22,770.0","22,782.5","22,750.0",0.02K,-0.32%,,,,,,,,,,
2022,01,03,1830.63,1831.82,1798.32,1801.2,87227.0,,,,,,,"22,825.0","22,825.0","22,825.0","22,825.0",,0.00%,,,,,,,,,,
2021,12,31,1814.64,1828.08,1814.2,1827.95,58510.0,"1,498.28","1,485.97","1,499.07","1,485.97",875.73K,0.83%,"22,825.0","22,760.0","22,857.5","22,747.5",0.03K,0.26%,,,,,,,,,,
2021,12,30,1803.71,1817.21,1796.12,1815.08,71293.0,"1,485.97","1,490.96","1,493.38","1,484.82",747.86K,0.01%,"22,765.0","22,822.5","22,840.0","22,770.0",0.02K,-0.24%,,,,,,,,,,
2021,12,29,1806.56,1807.71,1789.47,1803.9,74622.0,"1,485.82","1,494.39","1,498.91","1,485.82",843.88K,-0.57%,"22,820.0","22,840.0","22,842.5","22,820.0",0.02K,-0.07%,,,,,,,,,,
2021,12,28,1811.55,1820.18,1805.05,1806.13,65449.0,"1,494.39","1,488.88","1,499.77","1,483.97",1.00M,0.37%,"22,835.0","22,820.0","22,890.0","22,802.5",0.03K,0.11%,,,,,,,,,,
2021,12,27,1805.97,1813.47,1802.92,1811.82,66267.0,"1,488.88","1,477.03","1,490.12","1,469.91",752.11K,0.80%,"22,810.0","22,835.0","22,838.5","22,790.0",0.03K,-0.13%,,,,,,,,,,
2021,12,24,,,,,,"1,477.03","1,456.96","1,478.80","1,456.32",889.48K,1.38%,"22,840.0","22,940.0","22,955.0","22,850.0",0.03K,-0.48%,,,,,,,,,,
2021,12,23,1803.13,1810.63,1798.9,1807.76,66632.0,"1,456.96","1,477.67","1,481.21","1,447.14",1.36M,-1.40%,"22,950.0","22,970.0","22,980.0","22,920.0",0.03K,-0.02%,,,,,,,,,,
2021,12,22,1788.87,1804.92,1785.86,1803.54,72738.0,"1,477.67","1,478.74","1,489.24","1,471.84",1.07M,-0.07%,"22,955.0","22,980.0","22,982.5","22,917.5",0.04K,0.10%,,,,,,,,,,
2021,12,21,1790.8,1800.52,1785.0,1788.63,82073.0,"1,478.74","1,477.33","1,486.09","1,472.43",902.84K,0.10%,"22,933.0","22,935.0","22,936.5","22,885.0",0.03K,0.02%,,,,,,,,,,
2021,12,20,1800.31,1804.21,1788.29,1790.3,97492.0,"1,477.33","1,479.79","1,483.85","1,468.88",963.35K,-0.17%,"22,928.0","22,930.0","22,985.0","22,915.0",0.02K,-0.23%,,,,,,,,,,
2021,12,17,1798.39,1814.28,1795.94,1797.98,90843.0,"1,479.79","1,476.61","1,487.73","1,476.61",1.11M,0.22%,"22,980.0","23,035.0","23,035.0","22,910.0",0.04K,-0.04%,,,,,,,,,,
2021,12,16,1778.34,1799.55,1775.54,1799.02,99122.0,"1,476.61","1,475.50","1,482.32","1,468.95",927.54K,0.08%,"22,990.0","23,030.0","23,060.0","22,987.5",0.03K,-0.17%,,,,,,,,,,
2021,12,15,1771.44,1780.85,1752.34,1777.09,97659.0,"1,475.50","1,476.02","1,481.67","1,468.21",906.08K,-0.04%,"23,030.0","23,020.0","23,075.0","23,010.0",0.04K,0.13%,,,,,,,,,,
2021,12,14,1785.95,1789.53,1766.43,1770.58,82804.0,"1,476.02","1,476.21","1,485.14","1,469.21",964.11K,-0.01%,"23,000.0","22,977.5","23,025.0","22,960.0",0.03K,0.11%,,,,,,,,,,
2021,12,13,1782.77,1791.57,1781.83,1786.99,75375.0,"1,476.21","1,463.54","1,481.70","1,463.54",865.58K,0.87%,"22,975.0","23,051.5","23,051.5","22,960.0",0.02K,-0.22%,,,,,,,,,,
2021,12,10,1775.99,1789.41,1770.1,1782.82,82249.0,"1,463.54","1,467.98","1,475.85","1,461.78",798.29K,-0.30%,"23,025.0","23,010.0","23,075.0","22,967.5",0.04K,0.20%,,,17330.0,,,16320.0,,22080.0,22800.0,
2021,12,09,1783.08,1787.64,1773.27,1775.13,83436.0,"1,467.98","1,452.87","1,467.98","1,446.88",665.46K,1.04%,"22,980.0","22,937.5","22,997.5","22,910.0",0.03K,0.26%,,,,,,,,,,
2021,12,08,1784.6,1793.15,1779.64,1782.49,86165.0,"1,452.87","1,446.77","1,460.28","1,446.77",771.03K,0.42%,"22,920.0","23,065.0","23,080.0","22,920.0",0.06K,-0.65%,,,,,,,,,,
2021,12,07,1778.93,1787.68,1772.35,1784.16,82219.0,"1,446.77","1,413.58","1,446.77","1,413.58",755.91K,2.35%,"23,070.0","23,075.0","23,120.0","23,015.0",0.04K,0.22%,,,,,,,,,,
2021,12,06,1782.0,1787.71,1775.74,1778.37,94257.0,"1,413.58","1,443.32","1,452.55","1,400.87",1.04M,-2.06%,"23,020.0","22,855.0","23,125.0","22,825.0",0.03K,0.83%,,,,,,,,,,
2021,12,03,1769.67,1786.12,1766.15,1783.88,113243.0,"1,443.32","1,482.05","1,491.20","1,443.32",1.10M,-2.61%,"22,830.0","22,693.5","22,857.5","22,693.5",0.04K,0.44%,,,,,,,,,,
2021,12,02,1781.48,1783.38,1761.97,1768.4,114608.0,"1,482.05","1,485.19","1,493.84","1,482.05",763.96K,-0.21%,"22,730.0","22,715.0","22,735.0","22,696.0",0.02K,0.09%,,,,,,,,,,
2021,12,01,1775.91,1794.41,1772.17,1781.88,111262.0,"1,485.19","1,478.44","1,487.68","1,471.30",876.73K,0.46%,"22,710.0","22,690.0","22,715.0","22,690.0",0.02K,0.10%,,,,,,,,,,
2021,11,30,1785.12,1808.74,1769.82,1774.43,117288.0,"1,478.44","1,484.84","1,503.09","1,471.57",1.08M,-0.43%,"22,688.0","22,693.0","22,726.0","22,675.0",0.03K,-0.01%,,,,,,,,,,
2021,11,29,1788.53,1799.39,1777.64,1784.96,83509.0,"1,484.84","1,493.03","1,493.03","1,464.83",1.01M,-0.55%,"22,690.0","22,675.0","22,695.0","22,670.0",0.02K,0.05%,,,,,,,,,,
2021,11,26,1790.47,1815.55,1780.4,1790.86,103879.0,"1,493.03","1,500.81","1,511.68","1,488.83",1.06M,-0.52%,"22,678.0","22,675.0","22,685.0","22,667.0",0.02K,0.04%,,,,,,,,,,
2021,11,25,1787.93,1795.04,1786.01,1788.42,43784.0,"1,500.81","1,488.87","1,505.36","1,488.87",1.01M,0.80%,"22,670.0","22,685.0","22,690.0","22,669.5",0.03K,-0.04%,,,18380.0,,,17190.0,,22910.0,23900.0,
2021,11,24,1789.1,1796.34,1778.54,1788.64,100596.0,"1,488.87","1,463.63","1,491.05","1,463.63",1.12M,1.72%,"22,680.0","22,685.0","22,695.0","22,670.0",0.02K,0.02%,,,,,,,,,,
2021,11,23,1808.0,1812.45,1782.0,1789.28,107732.0,"1,463.63","1,447.25","1,463.63","1,438.41",880.07K,1.13%,"22,675.0","22,670.0","22,680.0","22,665.5",0.02K,0.02%,,,,,,,,,,
2021,11,22,1842.19,1849.15,1802.28,1804.77,111380.0,"1,447.25","1,452.35","1,466.46","1,442.85",1.27M,-0.35%,"22,670.0","22,667.5","22,675.0","22,643.5",0.02K,0.06%,,,,,,,,,,
2021,11,19,1859.19,1865.72,1843.0,1845.7,99128.0,"1,452.35","1,469.83","1,481.53","1,434.69",1.52M,-1.19%,"22,657.0","22,654.0","22,665.0","22,651.5",0.02K,0.03%,,,,,,,,,,
2021,11,18,1866.24,1870.94,1855.03,1858.81,82994.0,"1,469.83","1,475.85","1,482.87","1,469.83",1.09M,-0.41%,"22,650.0","22,665.0","22,665.0","22,647.5",0.02K,0.01%,,,,,,,,,,
2021,11,17,1850.24,1868.03,1849.53,1867.39,83204.0,"1,475.85","1,466.45","1,477.04","1,464.78",860.80K,0.64%,"22,648.0","22,649.5","22,655.5","22,645.0",0.02K,-0.01%,,,,,,,,,,
2021,11,16,1863.07,1877.23,1849.67,1849.98,96336.0,"1,466.45","1,476.57","1,476.97","1,459.08",1.22M,-0.69%,"22,650.0","22,650.0","22,655.0","22,645.0",0.02K,0.02%,,,,,,,,,,
2021,11,15,1866.79,1870.3,1856.38,1862.71,78903.0,"1,476.57","1,473.37","1,481.96","1,466.01",1.17M,0.22%,"22,645.0","22,650.0","22,662.0","22,644.5",0.02K,0.02%,,,,,,,,,,
2021,11,12,1861.75,1868.61,1845.2,1864.35,86565.0,"1,473.37","1,462.35","1,474.98","1,453.22",955.63K,0.75%,"22,640.0","22,646.0","22,662.0","22,637.0",0.02K,-0.02%,,,,,,,,,,
2021,11,11,1848.98,1866.0,1842.88,1861.77,73362.0,"1,462.35","1,465.02","1,472.89","1,449.18",1.27M,-0.18%,"22,645.0","22,647.5","22,659.0","22,644.0",0.01K,-0.07%,,,,,,,,,,
2021,11,10,1831.6,1868.55,1822.32,1848.97,104451.0,"1,465.02","1,461.50","1,470.19","1,457.98",985.54K,0.24%,"22,660.0","22,661.5","22,667.5","22,657.5",0.01K,-0.01%,,,18710.0,,,17630.0,,23660.0,24990.0,
2021,11,09,1824.28,1832.7,1819.23,1831.68,87840.0,"1,461.50","1,467.57","1,474.20","1,457.57",1.03M,-0.41%,"22,662.0","22,663.5","22,669.5","22,658.5",0.02K,0.01%,,,,,,,,,,
2021,11,08,1815.69,1826.44,1812.46,1824.14,86785.0,"1,467.57","1,456.51","1,470.49","1,456.51",1.08M,0.76%,"22,660.0","22,672.5","22,685.0","22,657.0",0.03K,-0.09%,,,,,,,,,,
2021,11,05,1791.11,1818.27,1785.1,1817.84,98757.0,"1,456.51","1,448.34","1,459.93","1,444.51",874.07K,0.56%,"22,680.0","22,681.0","22,690.0","22,676.0",0.01K,0.00%,,,,,,,,,,
2021,11,04,1771.35,1798.9,1770.86,1791.71,89121.0,"1,448.34","1,444.30","1,451.98","1,435.84",929.53K,0.28%,"22,680.0","22,680.0","22,723.5","22,680.0",0.01K,-0.29%,,,,,,,,,,
